id,size(Mb),processing time(s),photo ownership,gps location-alt,gps location-lat,gps location-lng,gps location in 2D-alt, gps location in 2D-lat,gps location in 2D-lng
52,4.8,26.72,2,10.000000,45.497013,-73.587005,0.000000,0.222390,0.889559
53,4.8,26.72,3,10.000000,45.500013,-73.587005,0.000000,0.555975,0.889559
54,4.8,26.72,5,10.000000,45.501013,-73.589005,0.000000,0.667170,0.667170
55,4.8,26.72,0,10.000000,45.498013,-73.586005,0.000000,0.333585,1.000754
56,4.8,26.72,1,10.000000,45.499013,-73.586005,0.000000,0.444780,1.000754
57,4.8,26.72,4,10.000000,45.496013,-73.588005,0.000000,0.111195,0.778364
58,4.8,26.72,6,10.000000,45.495013,-73.590005,0.000000,0.000000,0.555975
59,4.8,26.72,2,10.000000,45.497013,-73.586005,0.000000,0.222390,1.000754
60,4.8,26.72,3,10.000000,45.500013,-73.586005,0.000000,0.555975,1.000754
61,4.8,26.72,5,10.000000,45.501013,-73.588005,0.000000,0.667170,0.778364
62,4.8,26.72,4,10.000000,45.496013,-73.587005,0.000000,0.111195,0.889559
63,4.8,26.72,6,10.000000,45.495013,-73.589005,0.000000,0.000000,0.667170
64,4.8,26.72,5,10.000000,45.501013,-73.587005,0.000000,0.667170,0.889559
65,4.8,26.72,4,10.000000,45.496013,-73.586005,0.000000,0.111195,1.000754
66,4.8,26.72,6,10.000000,45.495013,-73.588005,0.000000,0.000000,0.778364
67,4.8,26.72,5,10.000000,45.501013,-73.586005,0.000000,0.667170,1.000754
68,4.8,26.72,6,10.000000,45.495013,-73.587005,0.000000,0.000000,0.889559
69,4.8,26.72,6,10.000000,45.495013,-73.586005,0.000000,0.000000,1.000754
70,4.8,26.72,3,10.000000,45.502013,-73.595005,0.000000,0.778364,0.000000
71,4.8,26.72,3,10.000000,45.502013,-73.594005,0.000000,0.778364,0.111195
72,4.8,26.72,3,10.000000,45.502013,-73.593005,0.000000,0.778364,0.222390
73,4.8,26.72,3,10.000000,45.502013,-73.592005,0.000000,0.778364,0.333585
74,4.8,26.72,3,10.000000,45.502013,-73.591005,0.000000,0.778364,0.444780
75,4.8,26.72,3,10.000000,45.502013,-73.590005,0.000000,0.778364,0.555975
76,4.8,26.72,3,10.000000,45.502013,-73.589005,0.000000,0.778364,0.667170
77,4.8,26.72,1,10.000000,45.503013,-73.595005,0.000000,0.889559,0.000000
78,4.8,26.72,1,10.000000,45.503013,-73.594005,0.000000,0.889559,0.111195
79,4.8,26.72,1,10.000000,45.503013,-73.593005,0.000000,0.889559,0.222390
80,4.8,26.72,1,10.000000,45.503013,-73.592005,0.000000,0.889559,0.333585
81,4.8,26.72,1,10.000000,45.503013,-73.591005,0.000000,0.889559,0.444780
82,4.8,26.72,1,10.000000,45.503013,-73.590005,0.000000,0.889559,0.555975
83,4.8,26.72,3,10.000000,45.502013,-73.588005,0.000000,0.778364,0.778364
84,4.8,26.72,1,10.000000,45.503013,-73.589005,0.000000,0.889559,0.667170
85,4.8,26.72,3,10.000000,45.502013,-73.587005,0.000000,0.778364,0.889559
86,4.8,26.72,0,10.000000,45.504013,-73.595005,0.000000,1.000754,0.000000
87,4.8,26.72,0,10.000000,45.504013,-73.594005,0.000000,1.000754,0.111195
88,4.8,26.72,0,10.000000,45.504013,-73.593005,0.000000,1.000754,0.222390
89,4.8,26.72,1,10.000000,45.503013,-73.588005,0.000000,0.889559,0.778364
90,4.8,26.72,0,10.000000,45.504013,-73.592005,0.000000,1.000754,0.333585
91,4.8,26.72,3,10.000000,45.502013,-73.586005,0.000000,0.778364,1.000754
92,4.8,26.72,0,10.000000,45.504013,-73.591005,0.000000,1.000754,0.444780
93,4.8,26.72,5,10.000000,45.506013,-73.595005,0.000000,1.223144,0.000000
94,4.8,26.72,5,10.000000,45.506013,-73.594005,0.000000,1.223144,0.111195
95,4.8,26.72,5,10.000000,45.506013,-73.593005,0.000000,1.223144,0.222390
96,4.8,26.72,1,10.000000,45.503013,-73.587005,0.000000,0.889559,0.889559
97,4.8,26.72,5,10.000000,45.506013,-73.592005,0.000000,1.223144,0.333585
98,4.8,26.72,5,10.000000,45.506013,-73.591005,0.000000,1.223144,0.444780
99,4.8,26.72,0,10.000000,45.504013,-73.590005,0.000000,1.000754,0.555975
100,4.8,26.72,5,10.000000,45.506013,-73.590005,0.000000,1.223144,0.555975
101,4.8,26.72,2,10.000000,45.505013,-73.595005,0.000000,1.111949,0.000000
102,4.8,26.72,2,10.000000,45.505013,-73.594005,0.000000,1.111949,0.111195
103,4.8,26.72,2,10.000000,45.505013,-73.593005,0.000000,1.111949,0.222390
104,4.8,26.72,1,10.000000,45.503013,-73.586005,0.000000,0.889559,1.000754
105,4.8,26.72,2,10.000000,45.505013,-73.592005,0.000000,1.111949,0.333585
106,4.8,26.72,0,10.000000,45.504013,-73.589005,0.000000,1.000754,0.667170
107,4.8,26.72,5,10.000000,45.506013,-73.589005,0.000000,1.223144,0.667170
108,4.8,26.72,2,10.000000,45.505013,-73.591005,0.000000,1.111949,0.444780
109,4.8,26.72,0,10.000000,45.504013,-73.588005,0.000000,1.000754,0.778364
110,4.8,26.72,5,10.000000,45.506013,-73.588005,0.000000,1.223144,0.778364
111,4.8,26.72,2,10.000000,45.505013,-73.590005,0.000000,1.111949,0.555975
112,4.8,26.72,0,10.000000,45.504013,-73.587005,0.000000,1.000754,0.889559
113,4.8,26.72,5,10.000000,45.506013,-73.587005,0.000000,1.223144,0.889559
114,4.8,26.72,2,10.000000,45.505013,-73.589005,0.000000,1.111949,0.667170
115,4.8,26.72,0,10.000000,45.504013,-73.586005,0.000000,1.000754,1.000754
116,4.8,26.72,5,10.000000,45.506013,-73.586005,0.000000,1.223144,1.000754
117,4.8,26.72,2,10.000000,45.505013,-73.588005,0.000000,1.111949,0.778364
118,4.8,26.72,4,10.000000,45.507013,-73.595005,0.000000,1.334339,0.000000
119,4.8,26.72,4,10.000000,45.507013,-73.594005,0.000000,1.334339,0.111195
120,4.8,26.72,4,10.000000,45.507013,-73.593005,0.000000,1.334339,0.222390
121,4.8,26.72,2,10.000000,45.505013,-73.587005,0.000000,1.111949,0.889559
122,4.8,26.72,4,10.000000,45.507013,-73.592005,0.000000,1.334339,0.333585
123,4.8,26.72,4,10.000000,45.507013,-73.591005,0.000000,1.334339,0.444780
124,4.8,26.72,2,10.000000,45.505013,-73.586005,0.000000,1.111949,1.000754
125,4.8,26.72,4,10.000000,45.507013,-73.590005,0.000000,1.334339,0.555975
126,4.8,26.72,3,10.000000,45.509013,-73.595005,0.000000,1.556729,0.000000
127,4.8,26.72,3,10.000000,45.509013,-73.594005,0.000000,1.556729,0.111195
128,4.8,26.72,3,10.000000,45.509013,-73.593005,0.000000,1.556729,0.222390
129,4.8,26.72,3,10.000000,45.509013,-73.592005,0.000000,1.556729,0.333585
130,4.8,26.72,3,10.000000,45.509013,-73.591005,0.000000,1.556729,0.444780
131,4.8,26.72,4,10.000000,45.507013,-73.589005,0.000000,1.334339,0.667170
132,4.8,26.72,6,10.000000,45.508013,-73.595005,0.000000,1.445534,0.000000
133,4.8,26.72,6,10.000000,45.508013,-73.594005,0.000000,1.445534,0.111195
134,4.8,26.72,6,10.000000,45.508013,-73.593005,0.000000,1.445534,0.222390
135,4.8,26.72,6,10.000000,45.508013,-73.592005,0.000000,1.445534,0.333585
136,4.8,26.72,3,10.000000,45.509013,-73.590005,0.000000,1.556729,0.555975
137,4.8,26.72,6,10.000000,45.508013,-73.591005,0.000000,1.445534,0.444780
138,4.8,26.72,4,10.000000,45.507013,-73.588005,0.000000,1.334339,0.778364
139,4.8,26.72,1,10.000000,45.510013,-73.595005,0.000000,1.667924,0.000000
140,4.8,26.72,1,10.000000,45.510013,-73.594005,0.000000,1.667924,0.111195
141,4.8,26.72,1,10.000000,45.510013,-73.593005,0.000000,1.667924,0.222390
142,4.8,26.72,1,10.000000,45.510013,-73.592005,0.000000,1.667924,0.333585
143,4.8,26.72,1,10.000000,45.510013,-73.591005,0.000000,1.667924,0.444780
144,4.8,26.72,3,10.000000,45.509013,-73.589005,0.000000,1.556729,0.667170
145,4.8,26.72,6,10.000000,45.508013,-73.590005,0.000000,1.445534,0.555975
146,4.8,26.72,4,10.000000,45.507013,-73.587005,0.000000,1.334339,0.889559
147,4.8,26.72,1,10.000000,45.510013,-73.590005,0.000000,1.667924,0.555975
148,4.8,26.72,5,10.000000,45.511013,-73.595005,0.000000,1.779119,0.000000
149,4.8,26.72,5,10.000000,45.511013,-73.594005,0.000000,1.779119,0.111195
150,4.8,26.72,3,10.000000,45.509013,-73.588005,0.000000,1.556729,0.778364
151,4.8,26.72,5,10.000000,45.511013,-73.593005,0.000000,1.779119,0.222390
152,4.8,26.72,6,10.000000,45.508013,-73.589005,0.000000,1.445534,0.667170
153,4.8,26.72,5,10.000000,45.511013,-73.592005,0.000000,1.779119,0.333585
154,4.8,26.72,5,10.000000,45.511013,-73.591005,0.000000,1.779119,0.444780
155,4.8,26.72,4,10.000000,45.507013,-73.586005,0.000000,1.334339,1.000754
156,4.8,26.72,5,10.000000,45.511013,-73.590005,0.000000,1.779119,0.555975
157,4.8,26.72,1,10.000000,45.510013,-73.589005,0.000000,1.667924,0.667170
158,4.8,26.72,3,10.000000,45.509013,-73.587005,0.000000,1.556729,0.889559
159,4.8,26.72,6,10.000000,45.508013,-73.588005,0.000000,1.445534,0.778364
160,4.8,26.72,5,10.000000,45.511013,-73.589005,0.000000,1.779119,0.667170
161,4.8,26.72,1,10.000000,45.510013,-73.588005,0.000000,1.667924,0.778364
162,4.8,26.72,3,10.000000,45.509013,-73.586005,0.000000,1.556729,1.000754
163,4.8,26.72,6,10.000000,45.508013,-73.587005,0.000000,1.445534,0.889559
164,4.8,26.72,5,10.000000,45.511013,-73.588005,0.000000,1.779119,0.778364
165,4.8,26.72,1,10.000000,45.510013,-73.587005,0.000000,1.667924,0.889559
166,4.8,26.72,0,10.000000,45.512013,-73.595005,0.000000,1.890314,0.000000
167,4.8,26.72,0,10.000000,45.512013,-73.594005,0.000000,1.890314,0.111195
168,4.8,26.72,0,10.000000,45.512013,-73.593005,0.000000,1.890314,0.222390
169,4.8,26.72,0,10.000000,45.512013,-73.592005,0.000000,1.890314,0.333585
170,4.8,26.72,6,10.000000,45.508013,-73.586005,0.000000,1.445534,1.000754
171,4.8,26.72,0,10.000000,45.512013,-73.591005,0.000000,1.890314,0.444780
172,4.8,26.72,5,10.000000,45.511013,-73.587005,0.000000,1.779119,0.889559
173,4.8,26.72,1,10.000000,45.510013,-73.586005,0.000000,1.667924,1.000754
174,4.8,26.72,0,10.000000,45.512013,-73.590005,0.000000,1.890314,0.555975
175,4.8,26.72,5,10.000000,45.511013,-73.586005,0.000000,1.779119,1.000754
176,4.8,26.72,2,10.000000,45.513013,-73.595005,0.000000,2.001509,0.000000
177,4.8,26.72,2,10.000000,45.513013,-73.594005,0.000000,2.001509,0.111195
178,4.8,26.72,2,10.000000,45.513013,-73.593005,0.000000,2.001509,0.222390
179,4.8,26.72,2,10.000000,45.513013,-73.592005,0.000000,2.001509,0.333585
180,4.8,26.72,2,10.000000,45.513013,-73.591005,0.000000,2.001509,0.444780
181,4.8,26.72,0,10.000000,45.512013,-73.589005,0.000000,1.890314,0.667170
182,4.8,26.72,2,10.000000,45.513013,-73.590005,0.000000,2.001509,0.555975
183,4.8,26.72,0,10.000000,45.512013,-73.588005,0.000000,1.890314,0.778364
184,4.8,26.72,2,10.000000,45.513013,-73.589005,0.000000,2.001509,0.667170
185,4.8,26.72,0,10.000000,45.512013,-73.587005,0.000000,1.890314,0.889559
186,4.8,26.72,2,10.000000,45.513013,-73.588005,0.000000,2.001509,0.778364
187,4.8,26.72,0,10.000000,45.512013,-73.586005,0.000000,1.890314,1.000754
188,4.8,26.72,4,10.000000,45.514013,-73.595005,0.000000,2.112704,0.000000
189,4.8,26.72,4,10.000000,45.514013,-73.594005,0.000000,2.112704,0.111195
190,4.8,26.72,4,10.000000,45.514013,-73.593005,0.000000,2.112704,0.222390
191,4.8,26.72,4,10.000000,45.514013,-73.592005,0.000000,2.112704,0.333585
192,4.8,26.72,4,10.000000,45.514013,-73.591005,0.000000,2.112704,0.444780
193,4.8,26.72,2,10.000000,45.513013,-73.587005,0.000000,2.001509,0.889559
194,4.8,26.72,3,10.000000,45.515013,-73.595005,0.000000,2.223899,0.000000
195,4.8,26.72,3,10.000000,45.515013,-73.594005,0.000000,2.223899,0.111195
196,4.8,26.72,3,10.000000,45.515013,-73.593005,0.000000,2.223899,0.222390
197,4.8,26.72,3,10.000000,45.515013,-73.592005,0.000000,2.223899,0.333585
198,4.8,26.72,3,10.000000,45.515013,-73.591005,0.000000,2.223899,0.444780
199,4.8,26.72,4,10.000000,45.514013,-73.590005,0.000000,2.112704,0.555975
200,4.8,26.72,2,10.000000,45.513013,-73.586005,0.000000,2.001509,1.000754
201,4.8,26.72,3,10.000000,45.515013,-73.590005,0.000000,2.223899,0.555975
202,4.8,26.72,4,10.000000,45.514013,-73.589005,0.000000,2.112704,0.667170
203,4.8,26.72,5,10.000000,45.516013,-73.595005,0.000000,2.335093,0.000000
204,4.8,26.72,5,10.000000,45.516013,-73.594005,0.000000,2.335093,0.111195
205,4.8,26.72,5,10.000000,45.516013,-73.593005,0.000000,2.335093,0.222390
206,4.8,26.72,5,10.000000,45.516013,-73.592005,0.000000,2.335093,0.333585
207,4.8,26.72,5,10.000000,45.516013,-73.591005,0.000000,2.335093,0.444780
208,4.8,26.72,3,10.000000,45.515013,-73.589005,0.000000,2.223899,0.667170
209,4.8,26.72,5,10.000000,45.516013,-73.590005,0.000000,2.335093,0.555975
210,4.8,26.72,4,10.000000,45.514013,-73.588005,0.000000,2.112704,0.778364
211,4.8,26.72,3,10.000000,45.515013,-73.588005,0.000000,2.223899,0.778364
212,4.8,26.72,5,10.000000,45.516013,-73.589005,0.000000,2.335093,0.667170
213,4.8,26.72,4,10.000000,45.514013,-73.587005,0.000000,2.112704,0.889559
214,4.8,26.72,1,10.000000,45.517013,-73.595005,0.000000,2.446288,0.000000
215,4.8,26.72,1,10.000000,45.517013,-73.594005,0.000000,2.446288,0.111195
216,4.8,26.72,1,10.000000,45.517013,-73.593005,0.000000,2.446288,0.222390
217,4.8,26.72,1,10.000000,45.517013,-73.592005,0.000000,2.446288,0.333585
218,4.8,26.72,1,10.000000,45.517013,-73.591005,0.000000,2.446288,0.444780
219,4.8,26.72,3,10.000000,45.515013,-73.587005,0.000000,2.223899,0.889559
220,4.8,26.72,5,10.000000,45.516013,-73.588005,0.000000,2.335093,0.778364
221,4.8,26.72,4,10.000000,45.514013,-73.586005,0.000000,2.112704,1.000754
222,4.8,26.72,1,10.000000,45.517013,-73.590005,0.000000,2.446288,0.555975
223,4.8,26.72,3,10.000000,45.515013,-73.586005,0.000000,2.223899,1.000754
224,4.8,26.72,5,10.000000,45.516013,-73.587005,0.000000,2.335093,0.889559
225,4.8,26.72,1,10.000000,45.517013,-73.589005,0.000000,2.446288,0.667170
226,4.8,26.72,5,10.000000,45.516013,-73.586005,0.000000,2.335093,1.000754
227,4.8,26.72,6,10.000000,45.518013,-73.595005,0.000000,2.557483,0.000000
228,4.8,26.72,1,10.000000,45.517013,-73.588005,0.000000,2.446288,0.778364
229,4.8,26.72,6,10.000000,45.518013,-73.594005,0.000000,2.557483,0.111195
230,4.8,26.72,6,10.000000,45.518013,-73.593005,0.000000,2.557483,0.222390
231,4.8,26.72,6,10.000000,45.518013,-73.592005,0.000000,2.557483,0.333585
232,4.8,26.72,6,10.000000,45.518013,-73.591005,0.000000,2.557483,0.444780
233,4.8,26.72,0,10.000000,45.519013,-73.595005,0.000000,2.668678,0.000000
234,4.8,26.72,0,10.000000,45.519013,-73.594005,0.000000,2.668678,0.111195
235,4.8,26.72,6,10.000000,45.518013,-73.590005,0.000000,2.557483,0.555975
236,4.8,26.72,0,10.000000,45.519013,-73.593005,0.000000,2.668678,0.222390
237,4.8,26.72,0,10.000000,45.519013,-73.592005,0.000000,2.668678,0.333585
238,4.8,26.72,0,10.000000,45.519013,-73.591005,0.000000,2.668678,0.444780
239,4.8,26.72,1,10.000000,45.517013,-73.587005,0.000000,2.446288,0.889559
240,4.8,26.72,0,10.000000,45.519013,-73.590005,0.000000,2.668678,0.555975
241,4.8,26.72,6,10.000000,45.518013,-73.589005,0.000000,2.557483,0.667170
242,4.8,26.72,1,10.000000,45.517013,-73.586005,0.000000,2.446288,1.000754
243,4.8,26.72,0,10.000000,45.519013,-73.589005,0.000000,2.668678,0.667170
244,4.8,26.72,2,10.000000,45.520013,-73.595005,0.000000,2.779873,0.000000
245,4.8,26.72,2,10.000000,45.520013,-73.594005,0.000000,2.779873,0.111195
246,4.8,26.72,2,10.000000,45.520013,-73.593005,0.000000,2.779873,0.222390
247,4.8,26.72,2,10.000000,45.520013,-73.592005,0.000000,2.779873,0.333585
248,4.8,26.72,2,10.000000,45.520013,-73.591005,0.000000,2.779873,0.444780
249,4.8,26.72,6,10.000000,45.518013,-73.588005,0.000000,2.557483,0.778364
250,4.8,26.72,2,10.000000,45.520013,-73.590005,0.000000,2.779873,0.555975
251,4.8,26.72,0,10.000000,45.519013,-73.588005,0.000000,2.668678,0.778364
252,4.8,26.72,6,10.000000,45.518013,-73.587005,0.000000,2.557483,0.889559
253,4.8,26.72,2,10.000000,45.520013,-73.589005,0.000000,2.779873,0.667169
254,4.8,26.72,0,10.000000,45.519013,-73.587005,0.000000,2.668678,0.889559
255,4.8,26.72,6,10.000000,45.518013,-73.586005,0.000000,2.557483,1.000754
256,4.8,26.72,2,10.000000,45.520013,-73.588005,0.000000,2.779873,0.778364
257,4.8,26.72,0,10.000000,45.519013,-73.586005,0.000000,2.668678,1.000754
258,4.8,26.72,2,10.000000,45.520013,-73.587005,0.000000,2.779873,0.889559
259,4.8,26.72,5,10.000000,45.521013,-73.595005,0.000000,2.891068,0.000000
260,4.8,26.72,5,10.000000,45.521013,-73.594005,0.000000,2.891068,0.111195
261,4.8,26.72,5,10.000000,45.521013,-73.593005,0.000000,2.891068,0.222390
262,4.8,26.72,5,10.000000,45.521013,-73.592005,0.000000,2.891068,0.333585
263,4.8,26.72,5,10.000000,45.521013,-73.591005,0.000000,2.891068,0.444780
264,4.8,26.72,5,10.000000,45.521013,-73.590005,0.000000,2.891068,0.555975
265,4.8,26.72,2,10.000000,45.520013,-73.586005,0.000000,2.779873,1.000754
266,4.8,26.72,5,10.000000,45.521013,-73.589005,0.000000,2.891068,0.667169
267,4.8,26.72,3,10.000000,45.522013,-73.595005,0.000000,3.002263,0.000000
268,4.8,26.72,3,10.000000,45.522013,-73.594005,0.000000,3.002263,0.111195
269,4.8,26.72,3,10.000000,45.522013,-73.593005,0.000000,3.002263,0.222390
270,4.8,26.72,3,10.000000,45.522013,-73.592005,0.000000,3.002263,0.333585
271,4.8,26.72,3,10.000000,45.522013,-73.591005,0.000000,3.002263,0.444780
272,4.8,26.72,3,10.000000,45.522013,-73.590005,0.000000,3.002263,0.555975
273,4.8,26.72,5,10.000000,45.521013,-73.588005,0.000000,2.891068,0.778364
274,4.8,26.72,3,10.000000,45.522013,-73.589005,0.000000,3.002263,0.667169
275,4.8,26.72,5,10.000000,45.521013,-73.587005,0.000000,2.891068,0.889559
276,4.8,26.72,4,10.000000,45.523013,-73.595005,0.000000,3.113458,0.000000
277,4.8,26.72,4,10.000000,45.523013,-73.594005,0.000000,3.113458,0.111195
278,4.8,26.72,4,10.000000,45.523013,-73.593005,0.000000,3.113458,0.222390
279,4.8,26.72,3,10.000000,45.522013,-73.588005,0.000000,3.002263,0.778364
280,4.8,26.72,1,10.000000,45.524013,-73.595005,0.000000,3.224653,0.000000
281,4.8,26.72,4,10.000000,45.523013,-73.592005,0.000000,3.113458,0.333585
282,4.8,26.72,1,10.000000,45.524013,-73.594005,0.000000,3.224653,0.111195
283,4.8,26.72,4,10.000000,45.523013,-73.591005,0.000000,3.113458,0.444780
284,4.8,26.72,5,10.000000,45.521013,-73.586005,0.000000,2.891068,1.000754
285,4.8,26.72,1,10.000000,45.524013,-73.593005,0.000000,3.224653,0.222390
286,4.8,26.72,4,10.000000,45.523013,-73.590005,0.000000,3.113458,0.555975
287,4.8,26.72,1,10.000000,45.524013,-73.592005,0.000000,3.224653,0.333585
288,4.8,26.72,1,10.000000,45.524013,-73.591005,0.000000,3.224653,0.444780
289,4.8,26.72,1,10.000000,45.524013,-73.590005,0.000000,3.224653,0.555975
290,4.8,26.72,4,10.000000,45.523013,-73.589005,0.000000,3.113458,0.667169
291,4.8,26.72,1,10.000000,45.524013,-73.589005,0.000000,3.224653,0.667169
292,4.8,26.72,3,10.000000,45.522013,-73.587005,0.000000,3.002263,0.889559
293,4.8,26.72,1,10.000000,45.524013,-73.588005,0.000000,3.224653,0.778364
294,4.8,26.72,4,10.000000,45.523013,-73.588005,0.000000,3.113458,0.778364
295,4.8,26.72,3,10.000000,45.522013,-73.586005,0.000000,3.002263,1.000754
296,4.8,26.72,0,10.000000,45.525013,-73.595005,0.000000,3.335848,0.000000
297,4.8,26.72,0,10.000000,45.525013,-73.594005,0.000000,3.335848,0.111195
298,4.8,26.72,0,10.000000,45.525013,-73.593005,0.000000,3.335848,0.222390
299,4.8,26.72,0,10.000000,45.525013,-73.592005,0.000000,3.335848,0.333585
300,4.8,26.72,0,10.000000,45.525013,-73.591005,0.000000,3.335848,0.444780
301,4.8,26.72,0,10.000000,45.525013,-73.590005,0.000000,3.335848,0.555975
302,4.8,26.72,4,10.000000,45.523013,-73.587005,0.000000,3.113458,0.889559
303,4.8,26.72,1,10.000000,45.524013,-73.587005,0.000000,3.224653,0.889559
304,4.8,26.72,0,10.000000,45.525013,-73.589005,0.000000,3.335848,0.667169
305,4.8,26.72,4,10.000000,45.523013,-73.586005,0.000000,3.113458,1.000754
306,4.8,26.72,1,10.000000,45.524013,-73.586005,0.000000,3.224653,1.000754
307,4.8,26.72,0,10.000000,45.525013,-73.588005,0.000000,3.335848,0.778364
308,4.8,26.72,6,10.000000,45.526013,-73.595005,0.000000,3.447043,0.000000
309,4.8,26.72,6,10.000000,45.526013,-73.594005,0.000000,3.447043,0.111195
310,4.8,26.72,6,10.000000,45.526013,-73.593005,0.000000,3.447043,0.222390
311,4.8,26.72,6,10.000000,45.526013,-73.592005,0.000000,3.447043,0.333585
312,4.8,26.72,6,10.000000,45.526013,-73.591005,0.000000,3.447043,0.444780
313,4.8,26.72,6,10.000000,45.526013,-73.590005,0.000000,3.447043,0.555975
314,4.8,26.72,6,10.000000,45.526013,-73.589005,0.000000,3.447043,0.667169
315,4.8,26.72,0,10.000000,45.525013,-73.587005,0.000000,3.335848,0.889559
316,4.8,26.72,6,10.000000,45.526013,-73.588005,0.000000,3.447043,0.778364
317,4.8,26.72,2,10.000000,45.527013,-73.595005,0.000000,3.558238,0.000000
318,4.8,26.72,0,10.000000,45.525013,-73.586005,0.000000,3.335848,1.000754
319,4.8,26.72,2,10.000000,45.527013,-73.594005,0.000000,3.558238,0.111195
320,4.8,26.72,2,10.000000,45.527013,-73.593005,0.000000,3.558238,0.222390
321,4.8,26.72,2,10.000000,45.527013,-73.592005,0.000000,3.558238,0.333585
