id,size(Mb),processing time(s),photo ownership,gps location-alt,gps location-lat,gps location-lng,gps location in 2D-alt, gps location in 2D-lat,gps location in 2D-lng
50,4.8,26.72,1,15.00000000,45.49831359,-73.59939226,15.00000000,122.31441931,11.11949266
51,4.8,26.72,1,15.00000000,45.49841359,-73.59939226,15.00000000,133.43391198,11.11949266
52,4.8,26.72,1,15.00000000,45.49851359,-73.59939226,15.00000000,144.55340464,11.11949266
53,4.8,26.72,1,15.00000000,45.49861359,-73.59939226,15.00000000,155.67289731,11.11949266
54,4.8,26.72,1,15.00000000,45.49871359,-73.59939226,15.00000000,166.79238997,11.11949266
55,4.8,26.72,1,15.00000000,45.49881359,-73.59939226,15.00000000,177.91188264,11.11949266
56,4.8,26.72,1,15.00000000,45.49891359,-73.59939226,15.00000000,189.03137530,11.11949266
57,4.8,26.72,1,15.00000000,45.49901359,-73.59939226,15.00000000,200.15086797,11.11949266
58,4.8,26.72,1,15.00000000,45.49911359,-73.59939226,15.00000000,211.27036063,11.11949266
59,4.8,26.72,1,15.00000000,45.49921359,-73.59939226,15.00000000,222.38985330,11.11949266
60,4.8,26.72,1,15.00000000,45.49931359,-73.59939226,15.00000000,233.50934596,11.11949266
61,4.8,26.72,1,15.00000000,45.49941359,-73.59939226,15.00000000,244.62883863,11.11949266
62,4.8,26.72,1,15.00000000,45.49951359,-73.59939226,15.00000000,255.74833129,11.11949266
63,4.8,26.72,1,15.00000000,45.49961359,-73.59939226,15.00000000,266.86782396,11.11949266
64,4.8,26.72,1,15.00000000,45.49971359,-73.59939226,15.00000000,277.98731662,11.11949265
65,4.8,26.72,1,15.00000000,45.49981359,-73.59939226,15.00000000,289.10680928,11.11949265
66,4.8,26.72,1,15.00000000,45.49991359,-73.59939226,15.00000000,300.22630195,11.11949265
67,4.8,26.72,1,15.00000000,45.50001359,-73.59939226,15.00000000,311.34579461,11.11949265
68,4.8,26.72,1,15.00000000,45.50011359,-73.59939226,15.00000000,322.46528728,11.11949265
69,4.8,26.72,1,15.00000000,45.50021359,-73.59939226,15.00000000,333.58477994,11.11949265
70,4.8,26.72,1,15.00000000,45.50031359,-73.59939226,15.00000000,344.70427261,11.11949265
71,4.8,26.72,1,15.00000000,45.50041359,-73.59939226,15.00000000,355.82376527,11.11949265
72,4.8,26.72,0,15.00000000,45.50051359,-73.59939226,15.00000000,366.94325794,11.11949265
73,4.8,26.72,0,15.00000000,45.50061359,-73.59939226,15.00000000,378.06275060,11.11949265
74,4.8,26.72,0,15.00000000,45.50071359,-73.59939226,15.00000000,389.18224327,11.11949264
75,4.8,26.72,0,15.00000000,45.50081359,-73.59939226,15.00000000,400.30173593,11.11949264
76,4.8,26.72,0,15.00000000,45.50091359,-73.59939226,15.00000000,411.42122860,11.11949264
77,4.8,26.72,0,15.00000000,45.50101359,-73.59939226,15.00000000,422.54072126,11.11949264
78,4.8,26.72,0,15.00000000,45.50111359,-73.59939226,15.00000000,433.66021393,11.11949264
79,4.8,26.72,0,15.00000000,45.50121359,-73.59939226,15.00000000,444.77970659,11.11949264
80,4.8,26.72,2,15.00000000,45.49731359,-73.59929226,15.00000000,11.11949266,22.23898533
81,4.8,26.72,2,15.00000000,45.49741359,-73.59929226,15.00000000,22.23898533,22.23898533
82,4.8,26.72,2,15.00000000,45.49751359,-73.59929226,15.00000000,33.35847799,22.23898533
83,4.8,26.72,2,15.00000000,45.49761359,-73.59929226,15.00000000,44.47797066,22.23898533
84,4.8,26.72,2,15.00000000,45.49771359,-73.59929226,15.00000000,55.59746332,22.23898533
85,4.8,26.72,2,15.00000000,45.49781359,-73.59929226,15.00000000,66.71695599,22.23898533
86,4.8,26.72,2,15.00000000,45.49791359,-73.59929226,15.00000000,77.83644865,22.23898533
87,4.8,26.72,2,15.00000000,45.49801359,-73.59929226,15.00000000,88.95594132,22.23898533
88,4.8,26.72,2,15.00000000,45.49811359,-73.59929226,15.00000000,100.07543398,22.23898533
89,4.8,26.72,2,15.00000000,45.49821359,-73.59929226,15.00000000,111.19492665,22.23898533
90,4.8,26.72,2,15.00000000,45.49831359,-73.59929226,15.00000000,122.31441931,22.23898533
91,4.8,26.72,2,15.00000000,45.49841359,-73.59929226,15.00000000,133.43391198,22.23898532
92,4.8,26.72,2,15.00000000,45.49851359,-73.59929226,15.00000000,144.55340464,22.23898532
93,4.8,26.72,2,15.00000000,45.49861359,-73.59929226,15.00000000,155.67289731,22.23898532
94,4.8,26.72,2,15.00000000,45.49871359,-73.59929226,15.00000000,166.79238997,22.23898532
95,4.8,26.72,2,15.00000000,45.49881359,-73.59929226,15.00000000,177.91188264,22.23898532
96,4.8,26.72,2,15.00000000,45.49891359,-73.59929226,15.00000000,189.03137530,22.23898532
97,4.8,26.72,2,15.00000000,45.49901359,-73.59929226,15.00000000,200.15086797,22.23898532
98,4.8,26.72,2,15.00000000,45.49911359,-73.59929226,15.00000000,211.27036063,22.23898532
99,4.8,26.72,2,15.00000000,45.49921359,-73.59929226,15.00000000,222.38985330,22.23898532
100,4.8,26.72,2,15.00000000,45.49931359,-73.59929226,15.00000000,233.50934596,22.23898531
101,4.8,26.72,2,15.00000000,45.49941359,-73.59929226,15.00000000,244.62883863,22.23898531
102,4.8,26.72,2,15.00000000,45.49951359,-73.59929226,15.00000000,255.74833129,22.23898531
103,4.8,26.72,2,15.00000000,45.49961359,-73.59929226,15.00000000,266.86782396,22.23898531
104,4.8,26.72,2,15.00000000,45.49971359,-73.59929226,15.00000000,277.98731662,22.23898531
105,4.8,26.72,2,15.00000000,45.49981359,-73.59929226,15.00000000,289.10680928,22.23898531
106,4.8,26.72,2,15.00000000,45.49991359,-73.59929226,15.00000000,300.22630195,22.23898530
107,4.8,26.72,2,15.00000000,45.50001359,-73.59929226,15.00000000,311.34579461,22.23898530
108,4.8,26.72,2,15.00000000,45.50011359,-73.59929226,15.00000000,322.46528728,22.23898530
109,4.8,26.72,2,15.00000000,45.50021359,-73.59929226,15.00000000,333.58477994,22.23898530
110,4.8,26.72,2,15.00000000,45.50031359,-73.59929226,15.00000000,344.70427261,22.23898530
111,4.8,26.72,2,15.00000000,45.50041359,-73.59929226,15.00000000,355.82376527,22.23898529
112,4.8,26.72,2,15.00000000,45.50051359,-73.59929226,15.00000000,366.94325794,22.23898529
113,4.8,26.72,2,15.00000000,45.50061359,-73.59929226,15.00000000,378.06275060,22.23898529
114,4.8,26.72,2,15.00000000,45.50071359,-73.59929226,15.00000000,389.18224327,22.23898529
115,4.8,26.72,2,15.00000000,45.50081359,-73.59929226,15.00000000,400.30173593,22.23898529
116,4.8,26.72,2,15.00000000,45.50091359,-73.59929226,15.00000000,411.42122860,22.23898528
117,4.8,26.72,2,15.00000000,45.50101359,-73.59929226,15.00000000,422.54072126,22.23898528
118,4.8,26.72,2,15.00000000,45.50111359,-73.59929226,15.00000000,433.66021393,22.23898528
119,4.8,26.72,2,15.00000000,45.50121359,-73.59929226,15.00000000,444.77970659,22.23898528
120,4.8,26.72,3,15.00000000,45.49731359,-73.59919226,15.00000000,11.11949266,33.35847799
121,4.8,26.72,3,15.00000000,45.49741359,-73.59919226,15.00000000,22.23898533,33.35847799
122,4.8,26.72,3,15.00000000,45.49751359,-73.59919226,15.00000000,33.35847799,33.35847799
123,4.8,26.72,3,15.00000000,45.49761359,-73.59919226,15.00000000,44.47797066,33.35847799
124,4.8,26.72,3,15.00000000,45.49771359,-73.59919226,15.00000000,55.59746332,33.35847799
125,4.8,26.72,3,15.00000000,45.49781359,-73.59919226,15.00000000,66.71695599,33.35847799
126,4.8,26.72,3,15.00000000,45.49791359,-73.59919226,15.00000000,77.83644865,33.35847799
127,4.8,26.72,3,15.00000000,45.49801359,-73.59919226,15.00000000,88.95594132,33.35847799
128,4.8,26.72,3,15.00000000,45.49811359,-73.59919226,15.00000000,100.07543398,33.35847799
129,4.8,26.72,3,15.00000000,45.49821359,-73.59919226,15.00000000,111.19492665,33.35847799
130,4.8,26.72,3,15.00000000,45.49831359,-73.59919226,15.00000000,122.31441931,33.35847799
131,4.8,26.72,3,15.00000000,45.49841359,-73.59919226,15.00000000,133.43391198,33.35847799
132,4.8,26.72,3,15.00000000,45.49851359,-73.59919226,15.00000000,144.55340464,33.35847799
133,4.8,26.72,3,15.00000000,45.49861359,-73.59919226,15.00000000,155.67289731,33.35847798
134,4.8,26.72,3,15.00000000,45.49871359,-73.59919226,15.00000000,166.79238997,33.35847798
135,4.8,26.72,3,15.00000000,45.49881359,-73.59919226,15.00000000,177.91188264,33.35847798
136,4.8,26.72,3,15.00000000,45.49891359,-73.59919226,15.00000000,189.03137530,33.35847798
137,4.8,26.72,3,15.00000000,45.49901359,-73.59919226,15.00000000,200.15086797,33.35847798
138,4.8,26.72,3,15.00000000,45.49911359,-73.59919226,15.00000000,211.27036063,33.35847798
139,4.8,26.72,3,15.00000000,45.49921359,-73.59919226,15.00000000,222.38985330,33.35847797
140,4.8,26.72,3,15.00000000,45.49931359,-73.59919226,15.00000000,233.50934596,33.35847797
141,4.8,26.72,3,15.00000000,45.49941359,-73.59919226,15.00000000,244.62883863,33.35847797
142,4.8,26.72,3,15.00000000,45.49951359,-73.59919226,15.00000000,255.74833129,33.35847797
143,4.8,26.72,3,15.00000000,45.49961359,-73.59919226,15.00000000,266.86782396,33.35847797
144,4.8,26.72,3,15.00000000,45.49971359,-73.59919226,15.00000000,277.98731662,33.35847796
145,4.8,26.72,3,15.00000000,45.49981359,-73.59919226,15.00000000,289.10680928,33.35847796
146,4.8,26.72,3,15.00000000,45.49991359,-73.59919226,15.00000000,300.22630195,33.35847796
147,4.8,26.72,3,15.00000000,45.50001359,-73.59919226,15.00000000,311.34579461,33.35847795
148,4.8,26.72,3,15.00000000,45.50011359,-73.59919226,15.00000000,322.46528728,33.35847795
149,4.8,26.72,3,15.00000000,45.50021359,-73.59919226,15.00000000,333.58477994,33.35847795
150,4.8,26.72,3,15.00000000,45.50031359,-73.59919226,15.00000000,344.70427261,33.35847795
151,4.8,26.72,3,15.00000000,45.50041359,-73.59919226,15.00000000,355.82376527,33.35847794
152,4.8,26.72,2,15.00000000,45.50051359,-73.59919226,15.00000000,366.94325794,33.35847794
153,4.8,26.72,2,15.00000000,45.50061359,-73.59919226,15.00000000,378.06275060,33.35847794
154,4.8,26.72,2,15.00000000,45.50071359,-73.59919226,15.00000000,389.18224327,33.35847793
155,4.8,26.72,2,15.00000000,45.50081359,-73.59919226,15.00000000,400.30173593,33.35847793
156,4.8,26.72,2,15.00000000,45.50091359,-73.59919226,15.00000000,411.42122860,33.35847792
157,4.8,26.72,2,15.00000000,45.50101359,-73.59919226,15.00000000,422.54072126,33.35847792
158,4.8,26.72,2,15.00000000,45.50111359,-73.59919226,15.00000000,433.66021393,33.35847792
159,4.8,26.72,2,15.00000000,45.50121359,-73.59919226,15.00000000,444.77970659,33.35847791
160,4.8,26.72,4,15.00000000,45.49731359,-73.59909226,15.00000000,11.11949266,44.47797066
161,4.8,26.72,4,15.00000000,45.49741359,-73.59909226,15.00000000,22.23898533,44.47797066
162,4.8,26.72,4,15.00000000,45.49751359,-73.59909226,15.00000000,33.35847799,44.47797066
163,4.8,26.72,4,15.00000000,45.49761359,-73.59909226,15.00000000,44.47797066,44.47797066
164,4.8,26.72,4,15.00000000,45.49771359,-73.59909226,15.00000000,55.59746332,44.47797066
165,4.8,26.72,4,15.00000000,45.49781359,-73.59909226,15.00000000,66.71695599,44.47797066
166,4.8,26.72,4,15.00000000,45.49791359,-73.59909226,15.00000000,77.83644865,44.47797066
167,4.8,26.72,4,15.00000000,45.49801359,-73.59909226,15.00000000,88.95594132,44.47797065
168,4.8,26.72,4,15.00000000,45.49811359,-73.59909226,15.00000000,100.07543398,44.47797065
169,4.8,26.72,4,15.00000000,45.49821359,-73.59909226,15.00000000,111.19492665,44.47797065
170,4.8,26.72,4,15.00000000,45.49831359,-73.59909226,15.00000000,122.31441931,44.47797065
171,4.8,26.72,4,15.00000000,45.49841359,-73.59909226,15.00000000,133.43391198,44.47797065
172,4.8,26.72,4,15.00000000,45.49851359,-73.59909226,15.00000000,144.55340464,44.47797065
173,4.8,26.72,4,15.00000000,45.49861359,-73.59909226,15.00000000,155.67289731,44.47797065
174,4.8,26.72,4,15.00000000,45.49871359,-73.59909226,15.00000000,166.79238997,44.47797064
175,4.8,26.72,4,15.00000000,45.49881359,-73.59909226,15.00000000,177.91188264,44.47797064
176,4.8,26.72,4,15.00000000,45.49891359,-73.59909226,15.00000000,189.03137530,44.47797064
177,4.8,26.72,4,15.00000000,45.49901359,-73.59909226,15.00000000,200.15086797,44.47797064
178,4.8,26.72,4,15.00000000,45.49911359,-73.59909226,15.00000000,211.27036063,44.47797063
179,4.8,26.72,4,15.00000000,45.49921359,-73.59909226,15.00000000,222.38985330,44.47797063
180,4.8,26.72,4,15.00000000,45.49931359,-73.59909226,15.00000000,233.50934596,44.47797063
181,4.8,26.72,4,15.00000000,45.49941359,-73.59909226,15.00000000,244.62883863,44.47797063
182,4.8,26.72,4,15.00000000,45.49951359,-73.59909226,15.00000000,255.74833129,44.47797062
183,4.8,26.72,4,15.00000000,45.49961359,-73.59909226,15.00000000,266.86782396,44.47797062
184,4.8,26.72,4,15.00000000,45.49971359,-73.59909226,15.00000000,277.98731662,44.47797062
185,4.8,26.72,4,15.00000000,45.49981359,-73.59909226,15.00000000,289.10680928,44.47797061
186,4.8,26.72,4,15.00000000,45.49991359,-73.59909226,15.00000000,300.22630195,44.47797061
187,4.8,26.72,4,15.00000000,45.50001359,-73.59909226,15.00000000,311.34579461,44.47797061
188,4.8,26.72,4,15.00000000,45.50011359,-73.59909226,15.00000000,322.46528728,44.47797060
189,4.8,26.72,4,15.00000000,45.50021359,-73.59909226,15.00000000,333.58477994,44.47797060
190,4.8,26.72,4,15.00000000,45.50031359,-73.59909226,15.00000000,344.70427261,44.47797059
191,4.8,26.72,4,15.00000000,45.50041359,-73.59909226,15.00000000,355.82376527,44.47797059
192,4.8,26.72,4,15.00000000,45.50051359,-73.59909226,15.00000000,366.94325794,44.47797059
193,4.8,26.72,4,15.00000000,45.50061359,-73.59909226,15.00000000,378.06275060,44.47797058
194,4.8,26.72,4,15.00000000,45.50071359,-73.59909226,15.00000000,389.18224327,44.47797058
195,4.8,26.72,4,15.00000000,45.50081359,-73.59909226,15.00000000,400.30173593,44.47797057
196,4.8,26.72,4,15.00000000,45.50091359,-73.59909226,15.00000000,411.42122860,44.47797057
197,4.8,26.72,4,15.00000000,45.50101359,-73.59909226,15.00000000,422.54072126,44.47797056
198,4.8,26.72,4,15.00000000,45.50111359,-73.59909226,15.00000000,433.66021393,44.47797056
199,4.8,26.72,4,15.00000000,45.50121359,-73.59909226,15.00000000,444.77970659,44.47797055
200,4.8,26.72,5,15.00000000,45.49731359,-73.59899226,15.00000000,11.11949266,55.59746332
201,4.8,26.72,5,15.00000000,45.49741359,-73.59899226,15.00000000,22.23898533,55.59746332
202,4.8,26.72,5,15.00000000,45.49751359,-73.59899226,15.00000000,33.35847799,55.59746332
203,4.8,26.72,5,15.00000000,45.49761359,-73.59899226,15.00000000,44.47797066,55.59746332
204,4.8,26.72,5,15.00000000,45.49771359,-73.59899226,15.00000000,55.59746332,55.59746332
205,4.8,26.72,5,15.00000000,45.49781359,-73.59899226,15.00000000,66.71695599,55.59746332
206,4.8,26.72,5,15.00000000,45.49791359,-73.59899226,15.00000000,77.83644865,55.59746332
207,4.8,26.72,5,15.00000000,45.49801359,-73.59899226,15.00000000,88.95594132,55.59746332
208,4.8,26.72,5,15.00000000,45.49811359,-73.59899226,15.00000000,100.07543398,55.59746332
209,4.8,26.72,5,15.00000000,45.49821359,-73.59899226,15.00000000,111.19492665,55.59746332
210,4.8,26.72,5,15.00000000,45.49831359,-73.59899226,15.00000000,122.31441931,55.59746331
211,4.8,26.72,5,15.00000000,45.49841359,-73.59899226,15.00000000,133.43391198,55.59746331
212,4.8,26.72,5,15.00000000,45.49851359,-73.59899226,15.00000000,144.55340464,55.59746331
213,4.8,26.72,5,15.00000000,45.49861359,-73.59899226,15.00000000,155.67289731,55.59746331
214,4.8,26.72,5,15.00000000,45.49871359,-73.59899226,15.00000000,166.79238997,55.59746331
215,4.8,26.72,5,15.00000000,45.49881359,-73.59899226,15.00000000,177.91188264,55.59746330
216,4.8,26.72,5,15.00000000,45.49891359,-73.59899226,15.00000000,189.03137530,55.59746330
217,4.8,26.72,5,15.00000000,45.49901359,-73.59899226,15.00000000,200.15086797,55.59746330
218,4.8,26.72,5,15.00000000,45.49911359,-73.59899226,15.00000000,211.27036063,55.59746329
219,4.8,26.72,5,15.00000000,45.49921359,-73.59899226,15.00000000,222.38985330,55.59746329
220,4.8,26.72,5,15.00000000,45.49931359,-73.59899226,15.00000000,233.50934596,55.59746329
221,4.8,26.72,5,15.00000000,45.49941359,-73.59899226,15.00000000,244.62883863,55.59746328
222,4.8,26.72,5,15.00000000,45.49951359,-73.59899226,15.00000000,255.74833129,55.59746328
223,4.8,26.72,5,15.00000000,45.49961359,-73.59899226,15.00000000,266.86782396,55.59746328
224,4.8,26.72,5,15.00000000,45.49971359,-73.59899226,15.00000000,277.98731662,55.59746327
225,4.8,26.72,5,15.00000000,45.49981359,-73.59899226,15.00000000,289.10680928,55.59746327
226,4.8,26.72,5,15.00000000,45.49991359,-73.59899226,15.00000000,300.22630195,55.59746326
227,4.8,26.72,5,15.00000000,45.50001359,-73.59899226,15.00000000,311.34579461,55.59746326
228,4.8,26.72,5,15.00000000,45.50011359,-73.59899226,15.00000000,322.46528728,55.59746325
229,4.8,26.72,5,15.00000000,45.50021359,-73.59899226,15.00000000,333.58477994,55.59746325
230,4.8,26.72,5,15.00000000,45.50031359,-73.59899226,15.00000000,344.70427261,55.59746324
231,4.8,26.72,5,15.00000000,45.50041359,-73.59899226,15.00000000,355.82376527,55.59746324
232,4.8,26.72,4,15.00000000,45.50051359,-73.59899226,15.00000000,366.94325794,55.59746323
233,4.8,26.72,4,15.00000000,45.50061359,-73.59899226,15.00000000,378.06275060,55.59746323
234,4.8,26.72,4,15.00000000,45.50071359,-73.59899226,15.00000000,389.18224327,55.59746322
235,4.8,26.72,4,15.00000000,45.50081359,-73.59899226,15.00000000,400.30173593,55.59746321
236,4.8,26.72,4,15.00000000,45.50091359,-73.59899226,15.00000000,411.42122860,55.59746321
237,4.8,26.72,4,15.00000000,45.50101359,-73.59899226,15.00000000,422.54072126,55.59746320
238,4.8,26.72,4,15.00000000,45.50111359,-73.59899226,15.00000000,433.66021393,55.59746320
239,4.8,26.72,4,15.00000000,45.50121359,-73.59899226,15.00000000,444.77970659,55.59746319
240,4.8,26.72,6,15.00000000,45.49731359,-73.59889226,15.00000000,11.11949266,66.71695599
241,4.8,26.72,6,15.00000000,45.49741359,-73.59889226,15.00000000,22.23898533,66.71695599
242,4.8,26.72,6,15.00000000,45.49751359,-73.59889226,15.00000000,33.35847799,66.71695599
243,4.8,26.72,6,15.00000000,45.49761359,-73.59889226,15.00000000,44.47797066,66.71695599
244,4.8,26.72,6,15.00000000,45.49771359,-73.59889226,15.00000000,55.59746332,66.71695599
245,4.8,26.72,6,15.00000000,45.49781359,-73.59889226,15.00000000,66.71695599,66.71695599
246,4.8,26.72,6,15.00000000,45.49791359,-73.59889226,15.00000000,77.83644865,66.71695598
247,4.8,26.72,6,15.00000000,45.49801359,-73.59889226,15.00000000,88.95594132,66.71695598
248,4.8,26.72,6,15.00000000,45.49811359,-73.59889226,15.00000000,100.07543398,66.71695598
249,4.8,26.72,6,15.00000000,45.49821359,-73.59889226,15.00000000,111.19492665,66.71695598
250,4.8,26.72,6,15.00000000,45.49831359,-73.59889226,15.00000000,122.31441931,66.71695598
251,4.8,26.72,6,15.00000000,45.49841359,-73.59889226,15.00000000,133.43391198,66.71695597
252,4.8,26.72,6,15.00000000,45.49851359,-73.59889226,15.00000000,144.55340464,66.71695597
253,4.8,26.72,6,15.00000000,45.49861359,-73.59889226,15.00000000,155.67289731,66.71695597
254,4.8,26.72,6,15.00000000,45.49871359,-73.59889226,15.00000000,166.79238997,66.71695597
255,4.8,26.72,6,15.00000000,45.49881359,-73.59889226,15.00000000,177.91188264,66.71695596
256,4.8,26.72,6,15.00000000,45.49891359,-73.59889226,15.00000000,189.03137530,66.71695596
257,4.8,26.72,6,15.00000000,45.49901359,-73.59889226,15.00000000,200.15086797,66.71695596
258,4.8,26.72,6,15.00000000,45.49911359,-73.59889226,15.00000000,211.27036063,66.71695595
259,4.8,26.72,6,15.00000000,45.49921359,-73.59889226,15.00000000,222.38985330,66.71695595
260,4.8,26.72,6,15.00000000,45.49931359,-73.59889226,15.00000000,233.50934596,66.71695594
261,4.8,26.72,6,15.00000000,45.49941359,-73.59889226,15.00000000,244.62883863,66.71695594
262,4.8,26.72,6,15.00000000,45.49951359,-73.59889226,15.00000000,255.74833129,66.71695594
263,4.8,26.72,6,15.00000000,45.49961359,-73.59889226,15.00000000,266.86782396,66.71695593
264,4.8,26.72,6,15.00000000,45.49971359,-73.59889226,15.00000000,277.98731662,66.71695593
265,4.8,26.72,6,15.00000000,45.49981359,-73.59889226,15.00000000,289.10680928,66.71695592
266,4.8,26.72,6,15.00000000,45.49991359,-73.59889226,15.00000000,300.22630195,66.71695591
267,4.8,26.72,6,15.00000000,45.50001359,-73.59889226,15.00000000,311.34579461,66.71695591
268,4.8,26.72,6,15.00000000,45.50011359,-73.59889226,15.00000000,322.46528728,66.71695590
269,4.8,26.72,6,15.00000000,45.50021359,-73.59889226,15.00000000,333.58477994,66.71695590
270,4.8,26.72,6,15.00000000,45.50031359,-73.59889226,15.00000000,344.70427261,66.71695589
271,4.8,26.72,6,15.00000000,45.50041359,-73.59889226,15.00000000,355.82376527,66.71695588
272,4.8,26.72,6,15.00000000,45.50051359,-73.59889226,15.00000000,366.94325794,66.71695588
273,4.8,26.72,6,15.00000000,45.50061359,-73.59889226,15.00000000,378.06275060,66.71695587
274,4.8,26.72,6,15.00000000,45.50071359,-73.59889226,15.00000000,389.18224327,66.71695586
275,4.8,26.72,6,15.00000000,45.50081359,-73.59889226,15.00000000,400.30173593,66.71695586
276,4.8,26.72,6,15.00000000,45.50091359,-73.59889226,15.00000000,411.42122860,66.71695585
277,4.8,26.72,6,15.00000000,45.50101359,-73.59889226,15.00000000,422.54072126,66.71695584
278,4.8,26.72,6,15.00000000,45.50111359,-73.59889226,15.00000000,433.66021393,66.71695583
279,4.8,26.72,6,15.00000000,45.50121359,-73.59889226,15.00000000,444.77970659,66.71695583
280,4.8,26.72,7,15.00000000,45.49731359,-73.59879226,15.00000000,11.11949266,77.83644865
281,4.8,26.72,7,15.00000000,45.49741359,-73.59879226,15.00000000,22.23898533,77.83644865
