id,size(Mb),processing time(s),photo ownership,gps location-alt,gps location-lat,gps location-lng,gps location in 2D-alt, gps location in 2D-lat,gps location in 2D-lng
71,4.8,26.72,2,10.000000,45.495013,-73.591005,0.000000,0.000000,0.444780
72,4.8,26.72,3,10.000000,45.503013,-73.592005,0.000000,0.889559,0.333585
73,4.8,26.72,4,10.000000,45.504013,-73.593005,0.000000,1.000754,0.222390
74,4.8,26.72,0,10.000000,45.501013,-73.589005,0.000000,0.667170,0.667170
75,4.8,26.72,1,10.000000,45.502013,-73.589005,0.000000,0.778364,0.667170
76,4.8,26.72,4,10.000000,45.504013,-73.592005,0.000000,1.000754,0.333585
77,4.8,26.72,2,10.000000,45.495013,-73.590005,0.000000,0.000000,0.555975
78,4.8,26.72,3,10.000000,45.503013,-73.591005,0.000000,0.889559,0.444780
79,4.8,26.72,0,10.000000,45.501013,-73.588005,0.000000,0.667170,0.778364
80,4.8,26.72,1,10.000000,45.502013,-73.588005,0.000000,0.778364,0.778364
81,4.8,26.72,2,10.000000,45.495013,-73.589005,0.000000,0.000000,0.667170
82,4.8,26.72,3,10.000000,45.503013,-73.590005,0.000000,0.889559,0.555975
83,4.8,26.72,4,10.000000,45.504013,-73.591005,0.000000,1.000754,0.444780
84,4.8,26.72,0,10.000000,45.501013,-73.587005,0.000000,0.667170,0.889559
85,4.8,26.72,1,10.000000,45.502013,-73.587005,0.000000,0.778364,0.889559
86,4.8,26.72,4,10.000000,45.504013,-73.590005,0.000000,1.000754,0.555975
87,4.8,26.72,2,10.000000,45.495013,-73.588005,0.000000,0.000000,0.778364
88,4.8,26.72,3,10.000000,45.503013,-73.589005,0.000000,0.889559,0.667170
89,4.8,26.72,0,10.000000,45.501013,-73.586005,0.000000,0.667170,1.000754
90,4.8,26.72,1,10.000000,45.502013,-73.586005,0.000000,0.778364,1.000754
91,4.8,26.72,2,10.000000,45.495013,-73.587005,0.000000,0.000000,0.889559
92,4.8,26.72,3,10.000000,45.503013,-73.588005,0.000000,0.889559,0.778364
93,4.8,26.72,4,10.000000,45.504013,-73.589005,0.000000,1.000754,0.667170
94,4.8,26.72,4,10.000000,45.504013,-73.588005,0.000000,1.000754,0.778364
95,4.8,26.72,2,10.000000,45.495013,-73.586005,0.000000,0.000000,1.000754
96,4.8,26.72,3,10.000000,45.503013,-73.587005,0.000000,0.889559,0.889559
97,4.8,26.72,3,10.000000,45.503013,-73.586005,0.000000,0.889559,1.000754
98,4.8,26.72,4,10.000000,45.504013,-73.587005,0.000000,1.000754,0.889559
99,4.8,26.72,4,10.000000,45.504013,-73.586005,0.000000,1.000754,1.000754
100,4.8,26.72,0,10.000000,45.505013,-73.595005,0.000000,1.111949,0.000000
101,4.8,26.72,1,10.000000,45.506013,-73.595005,0.000000,1.223144,0.000000
102,4.8,26.72,0,10.000000,45.505013,-73.594005,0.000000,1.111949,0.111195
103,4.8,26.72,1,10.000000,45.506013,-73.594005,0.000000,1.223144,0.111195
104,4.8,26.72,0,10.000000,45.505013,-73.593005,0.000000,1.111949,0.222390
105,4.8,26.72,1,10.000000,45.506013,-73.593005,0.000000,1.223144,0.222390
106,4.8,26.72,3,10.000000,45.508013,-73.595005,0.000000,1.445534,0.000000
107,4.8,26.72,0,10.000000,45.505013,-73.592005,0.000000,1.111949,0.333585
108,4.8,26.72,1,10.000000,45.506013,-73.592005,0.000000,1.223144,0.333585
109,4.8,26.72,4,10.000000,45.509013,-73.595005,0.000000,1.556729,0.000000
110,4.8,26.72,3,10.000000,45.508013,-73.594005,0.000000,1.445534,0.111195
111,4.8,26.72,0,10.000000,45.505013,-73.591005,0.000000,1.111949,0.444780
112,4.8,26.72,1,10.000000,45.506013,-73.591005,0.000000,1.223144,0.444780
113,4.8,26.72,2,10.000000,45.507013,-73.595005,0.000000,1.334339,0.000000
114,4.8,26.72,4,10.000000,45.509013,-73.594005,0.000000,1.556729,0.111195
115,4.8,26.72,3,10.000000,45.508013,-73.593005,0.000000,1.445534,0.222390
116,4.8,26.72,0,10.000000,45.505013,-73.590005,0.000000,1.111949,0.555975
117,4.8,26.72,2,10.000000,45.507013,-73.594005,0.000000,1.334339,0.111195
118,4.8,26.72,1,10.000000,45.506013,-73.590005,0.000000,1.223144,0.555975
119,4.8,26.72,4,10.000000,45.509013,-73.593005,0.000000,1.556729,0.222390
120,4.8,26.72,3,10.000000,45.508013,-73.592005,0.000000,1.445534,0.333585
121,4.8,26.72,0,10.000000,45.505013,-73.589005,0.000000,1.111949,0.667170
122,4.8,26.72,2,10.000000,45.507013,-73.593005,0.000000,1.334339,0.222390
123,4.8,26.72,1,10.000000,45.506013,-73.589005,0.000000,1.223144,0.667170
124,4.8,26.72,4,10.000000,45.509013,-73.592005,0.000000,1.556729,0.333585
125,4.8,26.72,3,10.000000,45.508013,-73.591005,0.000000,1.445534,0.444780
126,4.8,26.72,0,10.000000,45.505013,-73.588005,0.000000,1.111949,0.778364
127,4.8,26.72,2,10.000000,45.507013,-73.592005,0.000000,1.334339,0.333585
128,4.8,26.72,1,10.000000,45.506013,-73.588005,0.000000,1.223144,0.778364
129,4.8,26.72,4,10.000000,45.509013,-73.591005,0.000000,1.556729,0.444780
130,4.8,26.72,3,10.000000,45.508013,-73.590005,0.000000,1.445534,0.555975
131,4.8,26.72,0,10.000000,45.505013,-73.587005,0.000000,1.111949,0.889559
132,4.8,26.72,2,10.000000,45.507013,-73.591005,0.000000,1.334339,0.444780
133,4.8,26.72,1,10.000000,45.506013,-73.587005,0.000000,1.223144,0.889559
134,4.8,26.72,4,10.000000,45.509013,-73.590005,0.000000,1.556729,0.555975
135,4.8,26.72,3,10.000000,45.508013,-73.589005,0.000000,1.445534,0.667170
136,4.8,26.72,0,10.000000,45.505013,-73.586005,0.000000,1.111949,1.000754
137,4.8,26.72,2,10.000000,45.507013,-73.590005,0.000000,1.334339,0.555975
138,4.8,26.72,1,10.000000,45.506013,-73.586005,0.000000,1.223144,1.000754
139,4.8,26.72,4,10.000000,45.509013,-73.589005,0.000000,1.556729,0.667170
140,4.8,26.72,3,10.000000,45.508013,-73.588005,0.000000,1.445534,0.778364
141,4.8,26.72,2,10.000000,45.507013,-73.589005,0.000000,1.334339,0.667170
142,4.8,26.72,4,10.000000,45.509013,-73.588005,0.000000,1.556729,0.778364
143,4.8,26.72,3,10.000000,45.508013,-73.587005,0.000000,1.445534,0.889559
144,4.8,26.72,2,10.000000,45.507013,-73.588005,0.000000,1.334339,0.778364
145,4.8,26.72,4,10.000000,45.509013,-73.587005,0.000000,1.556729,0.889559
146,4.8,26.72,3,10.000000,45.508013,-73.586005,0.000000,1.445534,1.000754
147,4.8,26.72,2,10.000000,45.507013,-73.587005,0.000000,1.334339,0.889559
148,4.8,26.72,4,10.000000,45.509013,-73.586005,0.000000,1.556729,1.000754
149,4.8,26.72,2,10.000000,45.507013,-73.586005,0.000000,1.334339,1.000754
150,4.8,26.72,0,10.000000,45.510013,-73.595005,0.000000,1.667924,0.000000
151,4.8,26.72,1,10.000000,45.511013,-73.595005,0.000000,1.779119,0.000000
152,4.8,26.72,0,10.000000,45.510013,-73.594005,0.000000,1.667924,0.111195
153,4.8,26.72,1,10.000000,45.511013,-73.594005,0.000000,1.779119,0.111195
154,4.8,26.72,0,10.000000,45.510013,-73.593005,0.000000,1.667924,0.222390
155,4.8,26.72,1,10.000000,45.511013,-73.593005,0.000000,1.779119,0.222390
156,4.8,26.72,3,10.000000,45.512013,-73.595005,0.000000,1.890314,0.000000
157,4.8,26.72,0,10.000000,45.510013,-73.592005,0.000000,1.667924,0.333585
158,4.8,26.72,1,10.000000,45.511013,-73.592005,0.000000,1.779119,0.333585
159,4.8,26.72,4,10.000000,45.513013,-73.595005,0.000000,2.001509,0.000000
160,4.8,26.72,3,10.000000,45.512013,-73.594005,0.000000,1.890314,0.111195
161,4.8,26.72,0,10.000000,45.510013,-73.591005,0.000000,1.667924,0.444780
162,4.8,26.72,2,10.000000,45.514013,-73.595005,0.000000,2.112704,0.000000
163,4.8,26.72,1,10.000000,45.511013,-73.591005,0.000000,1.779119,0.444780
164,4.8,26.72,4,10.000000,45.513013,-73.594005,0.000000,2.001509,0.111195
165,4.8,26.72,3,10.000000,45.512013,-73.593005,0.000000,1.890314,0.222390
166,4.8,26.72,0,10.000000,45.510013,-73.590005,0.000000,1.667924,0.555975
167,4.8,26.72,2,10.000000,45.514013,-73.594005,0.000000,2.112704,0.111195
168,4.8,26.72,1,10.000000,45.511013,-73.590005,0.000000,1.779119,0.555975
169,4.8,26.72,4,10.000000,45.513013,-73.593005,0.000000,2.001509,0.222390
170,4.8,26.72,3,10.000000,45.512013,-73.592005,0.000000,1.890314,0.333585
171,4.8,26.72,0,10.000000,45.510013,-73.589005,0.000000,1.667924,0.667170
172,4.8,26.72,2,10.000000,45.514013,-73.593005,0.000000,2.112704,0.222390
173,4.8,26.72,1,10.000000,45.511013,-73.589005,0.000000,1.779119,0.667170
174,4.8,26.72,4,10.000000,45.513013,-73.592005,0.000000,2.001509,0.333585
175,4.8,26.72,3,10.000000,45.512013,-73.591005,0.000000,1.890314,0.444780
176,4.8,26.72,0,10.000000,45.510013,-73.588005,0.000000,1.667924,0.778364
177,4.8,26.72,2,10.000000,45.514013,-73.592005,0.000000,2.112704,0.333585
178,4.8,26.72,1,10.000000,45.511013,-73.588005,0.000000,1.779119,0.778364
179,4.8,26.72,4,10.000000,45.513013,-73.591005,0.000000,2.001509,0.444780
180,4.8,26.72,3,10.000000,45.512013,-73.590005,0.000000,1.890314,0.555975
181,4.8,26.72,0,10.000000,45.510013,-73.587005,0.000000,1.667924,0.889559
182,4.8,26.72,2,10.000000,45.514013,-73.591005,0.000000,2.112704,0.444780
183,4.8,26.72,1,10.000000,45.511013,-73.587005,0.000000,1.779119,0.889559
184,4.8,26.72,4,10.000000,45.513013,-73.590005,0.000000,2.001509,0.555975
185,4.8,26.72,3,10.000000,45.512013,-73.589005,0.000000,1.890314,0.667170
186,4.8,26.72,0,10.000000,45.510013,-73.586005,0.000000,1.667924,1.000754
187,4.8,26.72,2,10.000000,45.514013,-73.590005,0.000000,2.112704,0.555975
188,4.8,26.72,1,10.000000,45.511013,-73.586005,0.000000,1.779119,1.000754
189,4.8,26.72,4,10.000000,45.513013,-73.589005,0.000000,2.001509,0.667170
190,4.8,26.72,3,10.000000,45.512013,-73.588005,0.000000,1.890314,0.778364
191,4.8,26.72,2,10.000000,45.514013,-73.589005,0.000000,2.112704,0.667170
192,4.8,26.72,4,10.000000,45.513013,-73.588005,0.000000,2.001509,0.778364
193,4.8,26.72,3,10.000000,45.512013,-73.587005,0.000000,1.890314,0.889559
194,4.8,26.72,2,10.000000,45.514013,-73.588005,0.000000,2.112704,0.778364
195,4.8,26.72,4,10.000000,45.513013,-73.587005,0.000000,2.001509,0.889559
196,4.8,26.72,3,10.000000,45.512013,-73.586005,0.000000,1.890314,1.000754
197,4.8,26.72,2,10.000000,45.514013,-73.587005,0.000000,2.112704,0.889559
198,4.8,26.72,4,10.000000,45.513013,-73.586005,0.000000,2.001509,1.000754
199,4.8,26.72,2,10.000000,45.514013,-73.586005,0.000000,2.112704,1.000754
