id,size(Mb),processing time(s),photo ownership,gps location-alt,gps location-lat,gps location-lng,gps location in 2D-alt, gps location in 2D-lat,gps location in 2D-lng
36,4.8,26.72,2,10.000000,45.497013,-73.588005,0.000000,0.222390,0.778364
37,4.8,26.72,3,10.000000,45.500013,-73.588005,0.000000,0.555975,0.778364
38,4.8,29.952743763868387,4,10.000000,45.496013,-73.589005,0.000000,0.111195,0.667170
39,4.8,26.72,0,10.000000,45.498013,-73.587005,0.000000,0.333585,0.889559
40,4.8,26.72,1,10.000000,45.499013,-73.587005,0.000000,0.444780,0.889559
41,4.8,25.16307206419059,2,10.000000,45.497013,-73.587005,0.000000,0.222390,0.889559
42,4.8,26.72,3,10.000000,45.500013,-73.587005,0.000000,0.555975,0.889559
43,4.8,29.952743763868387,4,10.000000,45.496013,-73.588005,0.000000,0.111195,0.778364
44,4.8,26.72,0,10.000000,45.498013,-73.586005,0.000000,0.333585,1.000754
45,4.8,26.72,1,10.000000,45.499013,-73.586005,0.000000,0.444780,1.000754
46,4.8,25.16307206419059,2,10.000000,45.497013,-73.586005,0.000000,0.222390,1.000754
47,4.8,26.72,3,10.000000,45.500013,-73.586005,0.000000,0.555975,1.000754
48,4.8,25.16307206419059,4,10.000000,45.496013,-73.587005,0.000000,0.111195,0.889559
49,4.8,25.16307206419059,4,10.000000,45.496013,-73.586005,0.000000,0.111195,1.000754
50,4.8,35.03450105729245,2,10.000000,45.495013,-73.595005,0.000000,0.000000,0.000000
51,4.8,24.558534503811963,3,10.000000,45.501013,-73.595005,0.000000,0.667170,0.000000
52,4.8,26.72,2,10.000000,45.495013,-73.594005,0.000000,0.000000,0.111195
53,4.8,27.345899880327934,3,10.000000,45.501013,-73.594005,0.000000,0.667170,0.111195
54,4.8,26.72,2,10.000000,45.495013,-73.593005,0.000000,0.000000,0.222390
55,4.8,24.558534503811963,1,10.000000,45.502013,-73.595005,0.000000,0.778364,0.000000
56,4.8,27.345899880327934,3,10.000000,45.501013,-73.593005,0.000000,0.667170,0.222390
57,4.8,26.72,2,10.000000,45.495013,-73.592005,0.000000,0.000000,0.333585
58,4.8,27.345899880327934,1,10.000000,45.502013,-73.594005,0.000000,0.778364,0.111195
59,4.8,27.345899880327934,3,10.000000,45.501013,-73.592005,0.000000,0.667170,0.333585
60,4.8,29.952743763868387,2,10.000000,45.495013,-73.591005,0.000000,0.000000,0.444780
61,4.8,27.345899880327934,1,10.000000,45.502013,-73.593005,0.000000,0.778364,0.222390
62,4.8,26.72,3,10.000000,45.501013,-73.591005,0.000000,0.667170,0.444780
63,4.8,29.952743763868387,2,10.000000,45.495013,-73.590005,0.000000,0.000000,0.555975
64,4.8,27.345899880327934,1,10.000000,45.502013,-73.592005,0.000000,0.778364,0.333585
65,4.8,26.72,3,10.000000,45.501013,-73.590005,0.000000,0.667170,0.555975
66,4.8,26.72,1,10.000000,45.502013,-73.591005,0.000000,0.778364,0.444780
67,4.8,26.72,1,10.000000,45.502013,-73.590005,0.000000,0.778364,0.555975
68,4.8,31.747502454463678,3,10.000000,45.501013,-73.589005,0.000000,0.667170,0.667170
69,4.8,31.747502454463678,1,10.000000,45.502013,-73.589005,0.000000,0.778364,0.667170
70,4.8,29.952743763868387,2,10.000000,45.495013,-73.589005,0.000000,0.000000,0.667170
71,4.8,31.747502454463678,3,10.000000,45.501013,-73.588005,0.000000,0.667170,0.778364
72,4.8,31.747502454463678,1,10.000000,45.502013,-73.588005,0.000000,0.778364,0.778364
73,4.8,24.558534503811963,0,10.000000,45.503013,-73.595005,0.000000,0.889559,0.000000
74,4.8,27.345899880327934,0,10.000000,45.503013,-73.594005,0.000000,0.889559,0.111195
75,4.8,27.345899880327934,0,10.000000,45.503013,-73.593005,0.000000,0.889559,0.222390
76,4.8,29.952743763868387,2,10.000000,45.495013,-73.588005,0.000000,0.000000,0.778364
77,4.8,27.345899880327934,0,10.000000,45.503013,-73.592005,0.000000,0.889559,0.333585
78,4.8,26.72,0,10.000000,45.503013,-73.591005,0.000000,0.889559,0.444780
79,4.8,31.747502454463678,3,10.000000,45.501013,-73.587005,0.000000,0.667170,0.889559
80,4.8,31.747502454463678,1,10.000000,45.502013,-73.587005,0.000000,0.778364,0.889559
81,4.8,26.72,0,10.000000,45.503013,-73.590005,0.000000,0.889559,0.555975
82,4.8,29.952743763868387,2,10.000000,45.495013,-73.587005,0.000000,0.000000,0.889559
83,4.8,26.72,3,10.000000,45.501013,-73.586005,0.000000,0.667170,1.000754
84,4.8,26.72,1,10.000000,45.502013,-73.586005,0.000000,0.778364,1.000754
85,4.8,31.747502454463678,0,10.000000,45.503013,-73.589005,0.000000,0.889559,0.667170
86,4.8,25.16307206419059,2,10.000000,45.495013,-73.586005,0.000000,0.000000,1.000754
87,4.8,31.747502454463678,0,10.000000,45.503013,-73.588005,0.000000,0.889559,0.778364
88,4.8,18.931505918051382,4,10.000000,45.504013,-73.595005,0.000000,1.000754,0.000000
89,4.8,31.747502454463678,0,10.000000,45.503013,-73.587005,0.000000,0.889559,0.889559
90,4.8,22.475999154605628,4,10.000000,45.504013,-73.594005,0.000000,1.000754,0.111195
91,4.8,22.475999154605628,4,10.000000,45.504013,-73.593005,0.000000,1.000754,0.222390
92,4.8,22.475999154605628,4,10.000000,45.504013,-73.592005,0.000000,1.000754,0.333585
93,4.8,26.72,4,10.000000,45.504013,-73.591005,0.000000,1.000754,0.444780
94,4.8,26.72,0,10.000000,45.503013,-73.586005,0.000000,0.889559,1.000754
95,4.8,26.72,4,10.000000,45.504013,-73.590005,0.000000,1.000754,0.555975
96,4.8,18.931505918051382,1,10.000000,45.505013,-73.595005,0.000000,1.111949,0.000000
97,4.8,18.931505918051382,1,10.000000,45.505013,-73.594005,0.000000,1.111949,0.111195
98,4.8,22.475999154605628,1,10.000000,45.505013,-73.593005,0.000000,1.111949,0.222390
99,4.8,22.475999154605628,1,10.000000,45.505013,-73.592005,0.000000,1.111949,0.333585
100,4.8,26.72,1,10.000000,45.505013,-73.591005,0.000000,1.111949,0.444780
101,4.8,26.72,1,10.000000,45.505013,-73.590005,0.000000,1.111949,0.555975
102,4.8,26.72,1,10.000000,45.505013,-73.589005,0.000000,1.111949,0.667170
103,4.8,26.72,4,10.000000,45.504013,-73.589005,0.000000,1.000754,0.667170
104,4.8,26.72,1,10.000000,45.505013,-73.588005,0.000000,1.111949,0.778364
105,4.8,26.72,4,10.000000,45.504013,-73.588005,0.000000,1.000754,0.778364
106,4.8,18.931505918051382,3,10.000000,45.506013,-73.595005,0.000000,1.223144,0.000000
107,4.8,18.931505918051382,3,10.000000,45.506013,-73.594005,0.000000,1.223144,0.111195
108,4.8,18.931505918051382,3,10.000000,45.506013,-73.593005,0.000000,1.223144,0.222390
109,4.8,22.475999154605628,3,10.000000,45.506013,-73.592005,0.000000,1.223144,0.333585
110,4.8,26.72,3,10.000000,45.506013,-73.591005,0.000000,1.223144,0.444780
111,4.8,26.72,1,10.000000,45.505013,-73.587005,0.000000,1.111949,0.889559
112,4.8,26.72,4,10.000000,45.504013,-73.587005,0.000000,1.000754,0.889559
113,4.8,26.72,3,10.000000,45.506013,-73.590005,0.000000,1.223144,0.555975
114,4.8,26.72,1,10.000000,45.505013,-73.586005,0.000000,1.111949,1.000754
115,4.8,26.72,4,10.000000,45.504013,-73.586005,0.000000,1.000754,1.000754
116,4.8,26.72,3,10.000000,45.506013,-73.589005,0.000000,1.223144,0.667170
117,4.8,26.72,3,10.000000,45.506013,-73.588005,0.000000,1.223144,0.778364
118,4.8,18.931505918051382,0,10.000000,45.508013,-73.595005,0.000000,1.445534,0.000000
119,4.8,26.72,0,10.000000,45.508013,-73.594005,0.000000,1.445534,0.111195
120,4.8,26.72,0,10.000000,45.508013,-73.593005,0.000000,1.445534,0.222390
121,4.8,26.72,0,10.000000,45.508013,-73.592005,0.000000,1.445534,0.333585
122,4.8,26.72,0,10.000000,45.508013,-73.591005,0.000000,1.445534,0.444780
123,4.8,26.72,3,10.000000,45.506013,-73.587005,0.000000,1.223144,0.889559
124,4.8,26.72,0,10.000000,45.508013,-73.590005,0.000000,1.445534,0.555975
125,4.8,26.72,3,10.000000,45.506013,-73.586005,0.000000,1.223144,1.000754
126,4.8,26.72,0,10.000000,45.508013,-73.589005,0.000000,1.445534,0.667170
127,4.8,26.72,0,10.000000,45.508013,-73.588005,0.000000,1.445534,0.778364
128,4.8,26.72,1,10.000000,45.509013,-73.595005,0.000000,1.556729,0.000000
129,4.8,18.931505918051382,2,10.000000,45.507013,-73.595005,0.000000,1.334339,0.000000
130,4.8,26.72,0,10.000000,45.508013,-73.587005,0.000000,1.445534,0.889559
131,4.8,26.72,1,10.000000,45.509013,-73.594005,0.000000,1.556729,0.111195
132,4.8,18.931505918051382,2,10.000000,45.507013,-73.594005,0.000000,1.334339,0.111195
133,4.8,26.72,1,10.000000,45.509013,-73.593005,0.000000,1.556729,0.222390
134,4.8,26.72,2,10.000000,45.507013,-73.593005,0.000000,1.334339,0.222390
135,4.8,26.72,1,10.000000,45.509013,-73.592005,0.000000,1.556729,0.333585
136,4.8,26.72,2,10.000000,45.507013,-73.592005,0.000000,1.334339,0.333585
137,4.8,26.72,1,10.000000,45.509013,-73.591005,0.000000,1.556729,0.444780
138,4.8,26.72,1,10.000000,45.509013,-73.590005,0.000000,1.556729,0.555975
139,4.8,26.72,2,10.000000,45.507013,-73.591005,0.000000,1.334339,0.444780
140,4.8,26.72,1,10.000000,45.509013,-73.589005,0.000000,1.556729,0.667170
141,4.8,26.72,0,10.000000,45.508013,-73.586005,0.000000,1.445534,1.000754
142,4.8,26.72,2,10.000000,45.507013,-73.590005,0.000000,1.334339,0.555975
143,4.8,26.72,1,10.000000,45.509013,-73.588005,0.000000,1.556729,0.778364
144,4.8,26.72,4,10.000000,45.510013,-73.595005,0.000000,1.667924,0.000000
145,4.8,33.23985849566899,4,10.000000,45.510013,-73.594005,0.000000,1.667924,0.111195
146,4.8,33.23985849566899,4,10.000000,45.510013,-73.593005,0.000000,1.667924,0.222390
147,4.8,24.14327519924298,4,10.000000,45.510013,-73.592005,0.000000,1.667924,0.333585
148,4.8,24.14327519924298,4,10.000000,45.510013,-73.591005,0.000000,1.667924,0.444780
149,4.8,26.72,2,10.000000,45.507013,-73.589005,0.000000,1.334339,0.667170
150,4.8,26.72,1,10.000000,45.509013,-73.587005,0.000000,1.556729,0.889559
151,4.8,24.14327519924298,4,10.000000,45.510013,-73.590005,0.000000,1.667924,0.555975
152,4.8,26.72,2,10.000000,45.507013,-73.588005,0.000000,1.334339,0.778364
153,4.8,29.60684221335717,1,10.000000,45.509013,-73.586005,0.000000,1.556729,1.000754
154,4.8,26.72,3,10.000000,45.511013,-73.595005,0.000000,1.779119,0.000000
155,4.8,33.23985849566899,3,10.000000,45.511013,-73.594005,0.000000,1.779119,0.111195
156,4.8,33.23985849566899,3,10.000000,45.511013,-73.593005,0.000000,1.779119,0.222390
157,4.8,24.14327519924298,3,10.000000,45.511013,-73.592005,0.000000,1.779119,0.333585
158,4.8,24.14327519924298,3,10.000000,45.511013,-73.591005,0.000000,1.779119,0.444780
159,4.8,26.716659068360354,4,10.000000,45.510013,-73.589005,0.000000,1.667924,0.667170
160,4.8,26.72,2,10.000000,45.507013,-73.587005,0.000000,1.334339,0.889559
161,4.8,29.736721090537664,3,10.000000,45.511013,-73.590005,0.000000,1.779119,0.555975
162,4.8,26.716659068360354,4,10.000000,45.510013,-73.588005,0.000000,1.667924,0.778364
163,4.8,26.72,2,10.000000,45.507013,-73.586005,0.000000,1.334339,1.000754
164,4.8,29.736721090537664,3,10.000000,45.511013,-73.589005,0.000000,1.779119,0.667170
165,4.8,24.665687884252335,0,10.000000,45.512013,-73.595005,0.000000,1.890314,0.000000
166,4.8,33.23985849566899,0,10.000000,45.512013,-73.594005,0.000000,1.890314,0.111195
167,4.8,33.23985849566899,0,10.000000,45.512013,-73.593005,0.000000,1.890314,0.222390
168,4.8,29.60684221335717,4,10.000000,45.510013,-73.587005,0.000000,1.667924,0.889559
169,4.8,24.14327519924298,0,10.000000,45.512013,-73.592005,0.000000,1.890314,0.333585
170,4.8,24.14327519924298,0,10.000000,45.512013,-73.591005,0.000000,1.890314,0.444780
171,4.8,29.736721090537664,0,10.000000,45.512013,-73.590005,0.000000,1.890314,0.555975
172,4.8,29.736721090537664,3,10.000000,45.511013,-73.588005,0.000000,1.779119,0.778364
173,4.8,29.736721090537664,0,10.000000,45.512013,-73.589005,0.000000,1.890314,0.667170
174,4.8,29.60684221335717,4,10.000000,45.510013,-73.586005,0.000000,1.667924,1.000754
175,4.8,29.60684221335717,3,10.000000,45.511013,-73.587005,0.000000,1.779119,0.889559
176,4.8,29.736721090537664,0,10.000000,45.512013,-73.588005,0.000000,1.890314,0.778364
177,4.8,29.60684221335717,3,10.000000,45.511013,-73.586005,0.000000,1.779119,1.000754
178,4.8,24.665687884252335,1,10.000000,45.513013,-73.595005,0.000000,2.001509,0.000000
179,4.8,29.60684221335717,0,10.000000,45.512013,-73.587005,0.000000,1.890314,0.889559
180,4.8,24.665687884252335,1,10.000000,45.513013,-73.594005,0.000000,2.001509,0.111195
181,4.8,29.479621587539462,1,10.000000,45.513013,-73.593005,0.000000,2.001509,0.222390
182,4.8,29.479621587539462,1,10.000000,45.513013,-73.592005,0.000000,2.001509,0.333585
183,4.8,29.479621587539462,1,10.000000,45.513013,-73.591005,0.000000,2.001509,0.444780
184,4.8,29.736721090537664,1,10.000000,45.513013,-73.590005,0.000000,2.001509,0.555975
185,4.8,29.736721090537664,1,10.000000,45.513013,-73.589005,0.000000,2.001509,0.667170
186,4.8,29.60684221335717,0,10.000000,45.512013,-73.586005,0.000000,1.890314,1.000754
187,4.8,29.736721090537664,1,10.000000,45.513013,-73.588005,0.000000,2.001509,0.778364
188,4.8,27.39425799124788,1,10.000000,45.513013,-73.587005,0.000000,2.001509,0.889559
189,4.8,29.60684221335717,1,10.000000,45.513013,-73.586005,0.000000,2.001509,1.000754
190,4.8,24.665687884252335,2,10.000000,45.514013,-73.595005,0.000000,2.112704,0.000000
191,4.8,24.665687884252335,2,10.000000,45.514013,-73.594005,0.000000,2.112704,0.111195
192,4.8,29.479621587539462,2,10.000000,45.514013,-73.593005,0.000000,2.112704,0.222390
193,4.8,29.479621587539462,2,10.000000,45.514013,-73.592005,0.000000,2.112704,0.333585
194,4.8,29.479621587539462,2,10.000000,45.514013,-73.591005,0.000000,2.112704,0.444780
195,4.8,24.665687884252335,0,10.000000,45.515013,-73.595005,0.000000,2.223899,0.000000
196,4.8,23.759633115075708,0,10.000000,45.515013,-73.594005,0.000000,2.223899,0.111195
197,4.8,29.479621587539462,0,10.000000,45.515013,-73.593005,0.000000,2.223899,0.222390
198,4.8,29.479621587539462,0,10.000000,45.515013,-73.592005,0.000000,2.223899,0.333585
199,4.8,29.479621587539462,0,10.000000,45.515013,-73.591005,0.000000,2.223899,0.444780
200,4.8,14.968705007284498,2,10.000000,45.514013,-73.590005,0.000000,2.112704,0.555975
201,4.8,26.72,0,10.000000,45.515013,-73.590005,0.000000,2.223899,0.555975
202,4.8,26.72,0,10.000000,45.515013,-73.589005,0.000000,2.223899,0.667170
203,4.8,26.72,0,10.000000,45.515013,-73.588005,0.000000,2.223899,0.778364
204,4.8,27.63646385486526,2,10.000000,45.514013,-73.589005,0.000000,2.112704,0.667170
205,4.8,33.23197336601509,3,10.000000,45.516013,-73.595005,0.000000,2.335093,0.000000
206,4.8,23.759633115075708,3,10.000000,45.516013,-73.594005,0.000000,2.335093,0.111195
207,4.8,23.759633115075708,3,10.000000,45.516013,-73.593005,0.000000,2.335093,0.222390
208,4.8,23.759633115075708,3,10.000000,45.516013,-73.592005,0.000000,2.335093,0.333585
209,4.8,27.39425799124788,0,10.000000,45.515013,-73.587005,0.000000,2.223899,0.889559
210,4.8,26.72,3,10.000000,45.516013,-73.591005,0.000000,2.335093,0.444780
211,4.8,27.39425799124788,2,10.000000,45.514013,-73.588005,0.000000,2.112704,0.778364
212,4.8,26.72,3,10.000000,45.516013,-73.590005,0.000000,2.335093,0.555975
213,4.8,27.39425799124788,0,10.000000,45.515013,-73.586005,0.000000,2.223899,1.000754
214,4.8,27.39425799124788,2,10.000000,45.514013,-73.587005,0.000000,2.112704,0.889559
215,4.8,26.72,3,10.000000,45.516013,-73.589005,0.000000,2.335093,0.667170
216,4.8,33.23197336601509,4,10.000000,45.517013,-73.595005,0.000000,2.446288,0.000000
217,4.8,33.23197336601509,4,10.000000,45.517013,-73.594005,0.000000,2.446288,0.111195
218,4.8,23.759633115075708,4,10.000000,45.517013,-73.593005,0.000000,2.446288,0.222390
219,4.8,23.759633115075708,4,10.000000,45.517013,-73.592005,0.000000,2.446288,0.333585
220,4.8,26.74726912934458,4,10.000000,45.517013,-73.591005,0.000000,2.446288,0.444780
221,4.8,27.39425799124788,2,10.000000,45.514013,-73.586005,0.000000,2.112704,1.000754
222,4.8,26.72,3,10.000000,45.516013,-73.588005,0.000000,2.335093,0.778364
223,4.8,33.23197336601509,1,10.000000,45.518013,-73.595005,0.000000,2.557483,0.000000
224,4.8,33.23197336601509,1,10.000000,45.518013,-73.594005,0.000000,2.557483,0.111195
225,4.8,33.23197336601509,1,10.000000,45.518013,-73.593005,0.000000,2.557483,0.222390
226,4.8,26.72,4,10.000000,45.517013,-73.590005,0.000000,2.446288,0.555975
227,4.8,26.74726912934458,1,10.000000,45.518013,-73.592005,0.000000,2.557483,0.333585
228,4.8,26.74726912934458,1,10.000000,45.518013,-73.591005,0.000000,2.557483,0.444780
229,4.8,26.72,1,10.000000,45.518013,-73.590005,0.000000,2.557483,0.555975
230,4.8,26.72,3,10.000000,45.516013,-73.587005,0.000000,2.335093,0.889559
231,4.8,26.72,4,10.000000,45.517013,-73.589005,0.000000,2.446288,0.667170
232,4.8,26.72,1,10.000000,45.518013,-73.589005,0.000000,2.557483,0.667170
233,4.8,27.39425799124788,3,10.000000,45.516013,-73.586005,0.000000,2.335093,1.000754
234,4.8,27.537477812054703,4,10.000000,45.517013,-73.588005,0.000000,2.446288,0.778364
235,4.8,27.537477812054703,1,10.000000,45.518013,-73.588005,0.000000,2.557483,0.778364
236,4.8,27.537477812054703,4,10.000000,45.517013,-73.587005,0.000000,2.446288,0.889559
237,4.8,27.537477812054703,1,10.000000,45.518013,-73.587005,0.000000,2.557483,0.889559
238,4.8,33.23197336601509,0,10.000000,45.519013,-73.595005,0.000000,2.668678,0.000000
239,4.8,33.23197336601509,0,10.000000,45.519013,-73.594005,0.000000,2.668678,0.111195
240,4.8,29.242348269471307,0,10.000000,45.519013,-73.593005,0.000000,2.668678,0.222390
241,4.8,29.242348269471307,0,10.000000,45.519013,-73.592005,0.000000,2.668678,0.333585
242,4.8,27.537477812054703,4,10.000000,45.517013,-73.586005,0.000000,2.446288,1.000754
243,4.8,26.74726912934458,0,10.000000,45.519013,-73.591005,0.000000,2.668678,0.444780
244,4.8,32.08661823461355,0,10.000000,45.519013,-73.590005,0.000000,2.668678,0.555975
245,4.8,27.537477812054703,1,10.000000,45.518013,-73.586005,0.000000,2.557483,1.000754
246,4.8,26.72,0,10.000000,45.519013,-73.589005,0.000000,2.668678,0.667170
247,4.8,27.537477812054703,0,10.000000,45.519013,-73.588005,0.000000,2.668678,0.778364
248,4.8,27.537477812054703,0,10.000000,45.519013,-73.587005,0.000000,2.668678,0.889559
249,4.8,33.23197336601509,2,10.000000,45.520013,-73.595005,0.000000,2.779873,0.000000
250,4.8,29.242348269471307,2,10.000000,45.520013,-73.594005,0.000000,2.779873,0.111195
251,4.8,29.242348269471307,2,10.000000,45.520013,-73.593005,0.000000,2.779873,0.222390
252,4.8,29.242348269471307,2,10.000000,45.520013,-73.592005,0.000000,2.779873,0.333585
253,4.8,23.82253013046874,2,10.000000,45.520013,-73.591005,0.000000,2.779873,0.444780
254,4.8,23.82253013046874,2,10.000000,45.520013,-73.590005,0.000000,2.779873,0.555975
255,4.8,27.537477812054703,0,10.000000,45.519013,-73.586005,0.000000,2.668678,1.000754
256,4.8,36.50480117540185,3,10.000000,45.521013,-73.595005,0.000000,2.891068,0.000000
257,4.8,29.242348269471307,3,10.000000,45.521013,-73.594005,0.000000,2.891068,0.111195
258,4.8,29.242348269471307,3,10.000000,45.521013,-73.593005,0.000000,2.891068,0.222390
259,4.8,29.242348269471307,3,10.000000,45.521013,-73.592005,0.000000,2.891068,0.333585
260,4.8,23.82253013046874,3,10.000000,45.521013,-73.591005,0.000000,2.891068,0.444780
261,4.8,33.65020037907327,2,10.000000,45.520013,-73.589005,0.000000,2.779873,0.667169
262,4.8,22.543177535949763,3,10.000000,45.521013,-73.590005,0.000000,2.891068,0.555975
263,4.8,33.65020037907327,2,10.000000,45.520013,-73.588005,0.000000,2.779873,0.778364
264,4.8,22.543177535949763,3,10.000000,45.521013,-73.589005,0.000000,2.891068,0.667169
265,4.8,36.50480117540185,1,10.000000,45.522013,-73.595005,0.000000,3.002263,0.000000
266,4.8,36.50480117540185,1,10.000000,45.522013,-73.594005,0.000000,3.002263,0.111195
267,4.8,26.72,1,10.000000,45.522013,-73.593005,0.000000,3.002263,0.222390
268,4.8,23.82253013046874,1,10.000000,45.522013,-73.592005,0.000000,3.002263,0.333585
269,4.8,23.82253013046874,1,10.000000,45.522013,-73.591005,0.000000,3.002263,0.444780
270,4.8,22.543177535949763,1,10.000000,45.522013,-73.590005,0.000000,3.002263,0.555975
271,4.8,26.72,2,10.000000,45.520013,-73.587005,0.000000,2.779873,0.889559
272,4.8,22.543177535949763,1,10.000000,45.522013,-73.589005,0.000000,3.002263,0.667169
273,4.8,22.543177535949763,3,10.000000,45.521013,-73.588005,0.000000,2.891068,0.778364
274,4.8,26.72,2,10.000000,45.520013,-73.586005,0.000000,2.779873,1.000754
275,4.8,26.72,3,10.000000,45.521013,-73.587005,0.000000,2.891068,0.889559
276,4.8,22.543177535949763,1,10.000000,45.522013,-73.588005,0.000000,3.002263,0.778364
277,4.8,36.50480117540185,4,10.000000,45.523013,-73.595005,0.000000,3.113458,0.000000
278,4.8,36.50480117540185,4,10.000000,45.523013,-73.594005,0.000000,3.113458,0.111195
279,4.8,36.50480117540185,4,10.000000,45.523013,-73.593005,0.000000,3.113458,0.222390
280,4.8,26.72,4,10.000000,45.523013,-73.592005,0.000000,3.113458,0.333585
281,4.8,26.72,4,10.000000,45.523013,-73.591005,0.000000,3.113458,0.444780
282,4.8,22.543177535949763,4,10.000000,45.523013,-73.590005,0.000000,3.113458,0.555975
283,4.8,26.72,3,10.000000,45.521013,-73.586005,0.000000,2.891068,1.000754
284,4.8,26.72,1,10.000000,45.522013,-73.587005,0.000000,3.002263,0.889559
285,4.8,22.543177535949763,4,10.000000,45.523013,-73.589005,0.000000,3.113458,0.667169
286,4.8,26.72,1,10.000000,45.522013,-73.586005,0.000000,3.002263,1.000754
287,4.8,36.50480117540185,0,10.000000,45.524013,-73.595005,0.000000,3.224653,0.000000
288,4.8,36.50480117540185,0,10.000000,45.524013,-73.594005,0.000000,3.224653,0.111195
289,4.8,22.543177535949763,4,10.000000,45.523013,-73.588005,0.000000,3.113458,0.778364
290,4.8,26.13274184579095,0,10.000000,45.524013,-73.593005,0.000000,3.224653,0.222390
291,4.8,26.72,0,10.000000,45.524013,-73.592005,0.000000,3.224653,0.333585
292,4.8,26.72,0,10.000000,45.524013,-73.591005,0.000000,3.224653,0.444780
293,4.8,26.72,0,10.000000,45.524013,-73.590005,0.000000,3.224653,0.555975
294,4.8,26.72,0,10.000000,45.524013,-73.589005,0.000000,3.224653,0.667169
295,4.8,26.72,4,10.000000,45.523013,-73.587005,0.000000,3.113458,0.889559
296,4.8,26.72,0,10.000000,45.524013,-73.588005,0.000000,3.224653,0.778364
297,4.8,26.72,4,10.000000,45.523013,-73.586005,0.000000,3.113458,1.000754
298,4.8,26.72,0,10.000000,45.524013,-73.587005,0.000000,3.224653,0.889559
299,4.8,26.72,0,10.000000,45.524013,-73.586005,0.000000,3.224653,1.000754
300,4.8,36.50480117540185,1,10.000000,45.525013,-73.595005,0.000000,3.335848,0.000000
301,4.8,26.13274184579095,1,10.000000,45.525013,-73.594005,0.000000,3.335848,0.111195
302,4.8,26.72,1,10.000000,45.525013,-73.593005,0.000000,3.335848,0.222390
303,4.8,26.72,1,10.000000,45.525013,-73.592005,0.000000,3.335848,0.333585
304,4.8,33.61174483928643,1,10.000000,45.525013,-73.591005,0.000000,3.335848,0.444780
