id,size(Mb),processing time(s),photo ownership,gps location-alt,gps location-lat,gps location-lng,gps location in 2D-alt, gps location in 2D-lat,gps location in 2D-lng
44,4.8,30.68002965249856,0,10.000000,45.501013,-73.593005,0.000000,0.667170,0.222390
45,4.8,30.68002965249856,0,10.000000,45.501013,-73.592005,0.000000,0.667170,0.333585
46,4.8,26.72,8,10.000000,45.495013,-73.587005,0.000000,0.000000,0.889559
47,4.8,26.72,7,10.000000,45.496013,-73.587005,0.000000,0.111195,0.889559
48,4.8,27.90815748704741,9,10.000000,45.497013,-73.587005,0.000000,0.222390,0.889559
49,4.8,27.90815748704741,6,10.000000,45.498013,-73.588005,0.000000,0.333585,0.778364
50,4.8,27.90815748704741,2,10.000000,45.499013,-73.589005,0.000000,0.444780,0.667170
51,4.8,35.930675790693286,3,10.000000,45.502013,-73.595005,0.000000,0.778364,0.000000
52,4.8,26.72,1,10.000000,45.500013,-73.590005,0.000000,0.555975,0.555975
53,4.8,35.930675790693286,3,10.000000,45.502013,-73.594005,0.000000,0.778364,0.111195
54,4.8,26.72,0,10.000000,45.501013,-73.591005,0.000000,0.667170,0.444780
55,4.8,35.930675790693286,3,10.000000,45.502013,-73.593005,0.000000,0.778364,0.222390
56,4.8,30.68002965249856,3,10.000000,45.502013,-73.592005,0.000000,0.778364,0.333585
57,4.8,26.72,8,10.000000,45.495013,-73.586005,0.000000,0.000000,1.000754
58,4.8,26.72,7,10.000000,45.496013,-73.586005,0.000000,0.111195,1.000754
59,4.8,26.72,9,10.000000,45.497013,-73.586005,0.000000,0.222390,1.000754
60,4.8,27.90815748704741,6,10.000000,45.498013,-73.587005,0.000000,0.333585,0.889559
61,4.8,27.90815748704741,2,10.000000,45.499013,-73.588005,0.000000,0.444780,0.778364
62,4.8,26.72,1,10.000000,45.500013,-73.589005,0.000000,0.555975,0.667170
63,4.8,26.72,0,10.000000,45.501013,-73.590005,0.000000,0.667170,0.555975
64,4.8,26.72,3,10.000000,45.502013,-73.591005,0.000000,0.778364,0.444780
65,4.8,35.930675790693286,4,10.000000,45.503013,-73.595005,0.000000,0.889559,0.000000
66,4.8,35.930675790693286,4,10.000000,45.503013,-73.594005,0.000000,0.889559,0.111195
67,4.8,26.72,4,10.000000,45.503013,-73.593005,0.000000,0.889559,0.222390
68,4.8,26.72,4,10.000000,45.503013,-73.592005,0.000000,0.889559,0.333585
69,4.8,26.72,6,10.000000,45.498013,-73.586005,0.000000,0.333585,1.000754
70,4.8,27.90815748704741,2,10.000000,45.499013,-73.587005,0.000000,0.444780,0.889559
71,4.8,26.72,1,10.000000,45.500013,-73.588005,0.000000,0.555975,0.778364
72,4.8,26.72,0,10.000000,45.501013,-73.589005,0.000000,0.667170,0.667170
73,4.8,26.72,3,10.000000,45.502013,-73.590005,0.000000,0.778364,0.555975
74,4.8,26.72,4,10.000000,45.503013,-73.591005,0.000000,0.889559,0.444780
75,4.8,35.930675790693286,5,10.000000,45.504013,-73.595005,0.000000,1.000754,0.000000
76,4.8,21.433824591456503,5,10.000000,45.504013,-73.594005,0.000000,1.000754,0.111195
77,4.8,21.433824591456503,5,10.000000,45.504013,-73.593005,0.000000,1.000754,0.222390
78,4.8,21.433824591456503,5,10.000000,45.504013,-73.592005,0.000000,1.000754,0.333585
79,4.8,26.72,2,10.000000,45.499013,-73.586005,0.000000,0.444780,1.000754
80,4.8,26.72,1,10.000000,45.500013,-73.587005,0.000000,0.555975,0.889559
81,4.8,23.26030312936043,3,10.000000,45.502013,-73.589005,0.000000,0.778364,0.667170
82,4.8,26.72,0,10.000000,45.501013,-73.588005,0.000000,0.667170,0.778364
83,4.8,26.72,4,10.000000,45.503013,-73.590005,0.000000,0.889559,0.555975
84,4.8,26.72,5,10.000000,45.504013,-73.591005,0.000000,1.000754,0.444780
85,4.8,26.72,1,10.000000,45.500013,-73.586005,0.000000,0.555975,1.000754
86,4.8,26.72,0,10.000000,45.501013,-73.587005,0.000000,0.667170,0.889559
87,4.8,23.26030312936043,3,10.000000,45.502013,-73.588005,0.000000,0.778364,0.778364
88,4.8,23.26030312936043,4,10.000000,45.503013,-73.589005,0.000000,0.889559,0.667170
89,4.8,26.72,5,10.000000,45.504013,-73.590005,0.000000,1.000754,0.555975
90,4.8,26.72,0,10.000000,45.501013,-73.586005,0.000000,0.667170,1.000754
91,4.8,23.26030312936043,3,10.000000,45.502013,-73.587005,0.000000,0.778364,0.889559
92,4.8,23.26030312936043,4,10.000000,45.503013,-73.588005,0.000000,0.889559,0.778364
93,4.8,23.26030312936043,5,10.000000,45.504013,-73.589005,0.000000,1.000754,0.667170
94,4.8,26.72,3,10.000000,45.502013,-73.586005,0.000000,0.778364,1.000754
95,4.8,23.26030312936043,4,10.000000,45.503013,-73.587005,0.000000,0.889559,0.889559
96,4.8,23.26030312936043,5,10.000000,45.504013,-73.588005,0.000000,1.000754,0.778364
97,4.8,26.72,4,10.000000,45.503013,-73.586005,0.000000,0.889559,1.000754
98,4.8,23.26030312936043,5,10.000000,45.504013,-73.587005,0.000000,1.000754,0.889559
99,4.8,26.72,5,10.000000,45.504013,-73.586005,0.000000,1.000754,1.000754
100,4.8,33.23643016728708,5,10.000000,45.505013,-73.595005,0.000000,1.111949,0.000000
101,4.8,21.433824591456503,5,10.000000,45.505013,-73.594005,0.000000,1.111949,0.111195
102,4.8,21.433824591456503,5,10.000000,45.505013,-73.593005,0.000000,1.111949,0.222390
103,4.8,21.433824591456503,5,10.000000,45.505013,-73.592005,0.000000,1.111949,0.333585
104,4.8,26.72,5,10.000000,45.505013,-73.591005,0.000000,1.111949,0.444780
105,4.8,26.72,5,10.000000,45.505013,-73.590005,0.000000,1.111949,0.555975
106,4.8,33.23643016728708,4,10.000000,45.506013,-73.595005,0.000000,1.223144,0.000000
107,4.8,26.72,5,10.000000,45.505013,-73.589005,0.000000,1.111949,0.667170
108,4.8,21.433824591456503,4,10.000000,45.506013,-73.594005,0.000000,1.223144,0.111195
109,4.8,21.433824591456503,4,10.000000,45.506013,-73.593005,0.000000,1.223144,0.222390
110,4.8,21.433824591456503,4,10.000000,45.506013,-73.592005,0.000000,1.223144,0.333585
111,4.8,26.72,4,10.000000,45.506013,-73.591005,0.000000,1.223144,0.444780
112,4.8,26.72,4,10.000000,45.506013,-73.590005,0.000000,1.223144,0.555975
113,4.8,30.27939576778521,4,10.000000,45.506013,-73.589005,0.000000,1.223144,0.667170
114,4.8,26.72,5,10.000000,45.505013,-73.588005,0.000000,1.111949,0.778364
115,4.8,30.27939576778521,4,10.000000,45.506013,-73.588005,0.000000,1.223144,0.778364
116,4.8,26.72,5,10.000000,45.505013,-73.587005,0.000000,1.111949,0.889559
117,4.8,29.106283882945096,3,10.000000,45.507013,-73.595005,0.000000,1.334339,0.000000
118,4.8,27.086245669217856,3,10.000000,45.507013,-73.594005,0.000000,1.334339,0.111195
119,4.8,27.086245669217856,3,10.000000,45.507013,-73.593005,0.000000,1.334339,0.222390
120,4.8,27.086245669217856,3,10.000000,45.507013,-73.592005,0.000000,1.334339,0.333585
121,4.8,30.27939576778521,4,10.000000,45.506013,-73.587005,0.000000,1.223144,0.889559
122,4.8,19.465258753168722,3,10.000000,45.507013,-73.591005,0.000000,1.334339,0.444780
123,4.8,26.72,5,10.000000,45.505013,-73.586005,0.000000,1.111949,1.000754
124,4.8,26.72,3,10.000000,45.507013,-73.590005,0.000000,1.334339,0.555975
125,4.8,26.72,4,10.000000,45.506013,-73.586005,0.000000,1.223144,1.000754
126,4.8,30.27939576778521,3,10.000000,45.507013,-73.589005,0.000000,1.334339,0.667170
127,4.8,29.106283882945096,0,10.000000,45.508013,-73.595005,0.000000,1.445534,0.000000
128,4.8,27.086245669217856,0,10.000000,45.508013,-73.594005,0.000000,1.445534,0.111195
129,4.8,27.086245669217856,0,10.000000,45.508013,-73.593005,0.000000,1.445534,0.222390
130,4.8,27.086245669217856,0,10.000000,45.508013,-73.592005,0.000000,1.445534,0.333585
131,4.8,19.465258753168722,0,10.000000,45.508013,-73.591005,0.000000,1.445534,0.444780
132,4.8,30.27939576778521,3,10.000000,45.507013,-73.588005,0.000000,1.334339,0.778364
133,4.8,26.72,0,10.000000,45.508013,-73.590005,0.000000,1.445534,0.555975
134,4.8,30.27939576778521,3,10.000000,45.507013,-73.587005,0.000000,1.334339,0.889559
135,4.8,29.106283882945096,1,10.000000,45.509013,-73.595005,0.000000,1.556729,0.000000
136,4.8,27.086245669217856,1,10.000000,45.509013,-73.594005,0.000000,1.556729,0.111195
137,4.8,36.27855890510817,1,10.000000,45.509013,-73.593005,0.000000,1.556729,0.222390
138,4.8,36.27855890510817,1,10.000000,45.509013,-73.592005,0.000000,1.556729,0.333585
139,4.8,36.27855890510817,1,10.000000,45.509013,-73.591005,0.000000,1.556729,0.444780
140,4.8,30.27939576778521,0,10.000000,45.508013,-73.589005,0.000000,1.445534,0.667170
141,4.8,26.72,3,10.000000,45.507013,-73.586005,0.000000,1.334339,1.000754
142,4.8,26.72,1,10.000000,45.509013,-73.590005,0.000000,1.556729,0.555975
143,4.8,30.27939576778521,0,10.000000,45.508013,-73.588005,0.000000,1.445534,0.778364
144,4.8,29.106283882945096,2,10.000000,45.510013,-73.595005,0.000000,1.667924,0.000000
145,4.8,26.72,2,10.000000,45.510013,-73.594005,0.000000,1.667924,0.111195
146,4.8,36.27855890510817,2,10.000000,45.510013,-73.593005,0.000000,1.667924,0.222390
147,4.8,36.27855890510817,2,10.000000,45.510013,-73.592005,0.000000,1.667924,0.333585
148,4.8,36.27855890510817,2,10.000000,45.510013,-73.591005,0.000000,1.667924,0.444780
149,4.8,26.72,1,10.000000,45.509013,-73.589005,0.000000,1.556729,0.667170
150,4.8,30.27939576778521,0,10.000000,45.508013,-73.587005,0.000000,1.445534,0.889559
151,4.8,26.72,2,10.000000,45.510013,-73.590005,0.000000,1.667924,0.555975
152,4.8,26.72,1,10.000000,45.509013,-73.588005,0.000000,1.556729,0.778364
153,4.8,26.72,0,10.000000,45.508013,-73.586005,0.000000,1.445534,1.000754
154,4.8,26.72,6,10.000000,45.511013,-73.595005,0.000000,1.779119,0.000000
155,4.8,26.72,6,10.000000,45.511013,-73.594005,0.000000,1.779119,0.111195
156,4.8,36.27855890510817,6,10.000000,45.511013,-73.593005,0.000000,1.779119,0.222390
157,4.8,36.27855890510817,6,10.000000,45.511013,-73.592005,0.000000,1.779119,0.333585
158,4.8,36.27855890510817,6,10.000000,45.511013,-73.591005,0.000000,1.779119,0.444780
159,4.8,26.72,2,10.000000,45.510013,-73.589005,0.000000,1.667924,0.667170
160,4.8,26.72,1,10.000000,45.509013,-73.587005,0.000000,1.556729,0.889559
161,4.8,26.72,6,10.000000,45.511013,-73.590005,0.000000,1.779119,0.555975
162,4.8,26.72,2,10.000000,45.510013,-73.588005,0.000000,1.667924,0.778364
163,4.8,26.72,1,10.000000,45.509013,-73.586005,0.000000,1.556729,1.000754
164,4.8,24.071641842869898,9,10.000000,45.512013,-73.595005,0.000000,1.890314,0.000000
165,4.8,24.071641842869898,9,10.000000,45.512013,-73.594005,0.000000,1.890314,0.111195
166,4.8,24.071641842869898,9,10.000000,45.512013,-73.593005,0.000000,1.890314,0.222390
167,4.8,26.72,9,10.000000,45.512013,-73.592005,0.000000,1.890314,0.333585
168,4.8,26.72,9,10.000000,45.512013,-73.591005,0.000000,1.890314,0.444780
169,4.8,27.787407451419526,6,10.000000,45.511013,-73.589005,0.000000,1.779119,0.667170
170,4.8,26.72,2,10.000000,45.510013,-73.587005,0.000000,1.667924,0.889559
171,4.8,26.72,9,10.000000,45.512013,-73.590005,0.000000,1.890314,0.555975
172,4.8,27.787407451419526,6,10.000000,45.511013,-73.588005,0.000000,1.779119,0.778364
173,4.8,26.72,2,10.000000,45.510013,-73.586005,0.000000,1.667924,1.000754
174,4.8,24.071641842869898,7,10.000000,45.513013,-73.595005,0.000000,2.001509,0.000000
175,4.8,24.071641842869898,7,10.000000,45.513013,-73.594005,0.000000,2.001509,0.111195
176,4.8,24.071641842869898,7,10.000000,45.513013,-73.593005,0.000000,2.001509,0.222390
177,4.8,26.72,7,10.000000,45.513013,-73.592005,0.000000,2.001509,0.333585
178,4.8,26.72,7,10.000000,45.513013,-73.591005,0.000000,2.001509,0.444780
179,4.8,27.787407451419526,9,10.000000,45.512013,-73.589005,0.000000,1.890314,0.667170
180,4.8,27.787407451419526,6,10.000000,45.511013,-73.587005,0.000000,1.779119,0.889559
181,4.8,26.72,7,10.000000,45.513013,-73.590005,0.000000,2.001509,0.555975
182,4.8,27.787407451419526,9,10.000000,45.512013,-73.588005,0.000000,1.890314,0.778364
183,4.8,26.72,6,10.000000,45.511013,-73.586005,0.000000,1.779119,1.000754
184,4.8,24.071641842869898,8,10.000000,45.514013,-73.595005,0.000000,2.112704,0.000000
185,4.8,24.071641842869898,8,10.000000,45.514013,-73.594005,0.000000,2.112704,0.111195
186,4.8,24.071641842869898,8,10.000000,45.514013,-73.593005,0.000000,2.112704,0.222390
187,4.8,26.72,8,10.000000,45.514013,-73.592005,0.000000,2.112704,0.333585
188,4.8,26.72,8,10.000000,45.514013,-73.591005,0.000000,2.112704,0.444780
189,4.8,27.787407451419526,7,10.000000,45.513013,-73.589005,0.000000,2.001509,0.667170
190,4.8,27.787407451419526,9,10.000000,45.512013,-73.587005,0.000000,1.890314,0.889559
191,4.8,26.72,8,10.000000,45.514013,-73.590005,0.000000,2.112704,0.555975
192,4.8,27.787407451419526,7,10.000000,45.513013,-73.588005,0.000000,2.001509,0.778364
193,4.8,26.72,9,10.000000,45.512013,-73.586005,0.000000,1.890314,1.000754
194,4.8,28.52733117364779,8,10.000000,45.514013,-73.589005,0.000000,2.112704,0.667170
195,4.8,27.787407451419526,7,10.000000,45.513013,-73.587005,0.000000,2.001509,0.889559
196,4.8,28.52733117364779,8,10.000000,45.514013,-73.588005,0.000000,2.112704,0.778364
197,4.8,26.72,7,10.000000,45.513013,-73.586005,0.000000,2.001509,1.000754
198,4.8,28.52733117364779,8,10.000000,45.514013,-73.587005,0.000000,2.112704,0.889559
199,4.8,26.72,8,10.000000,45.514013,-73.586005,0.000000,2.112704,1.000754
